,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,priorityWdid,priorityStructure
27044,1999-03-26T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27045,1999-03-27T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27046,1999-03-28T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27047,1999-03-29T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27048,1999-03-30T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27049,1999-03-31T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27050,1999-04-01T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27051,1999-04-02T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27052,1999-04-03T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27053,1999-04-04T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27054,1999-04-05T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27055,1999-04-06T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27056,1999-04-07T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27057,1999-04-08T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27058,1999-04-09T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27059,1999-04-10T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27060,1999-04-11T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27061,1999-04-12T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,66.7,5300584,SHOSHONE POWER PLANT
27062,1999-04-12T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,33.3,5300584,SHOSHONE POWER PLANT
27063,1999-04-13T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27064,1999-04-14T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27065,1999-04-15T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27066,1999-04-16T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27067,1999-04-17T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27068,1999-04-18T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27069,1999-04-19T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27070,1999-04-20T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,100.0,5300584,SHOSHONE POWER PLANT
27071,1999-04-21T00:00:00.0000000,5303512,GALLEGOS RANCH POND NO.3,33.3,5300584,SHOSHONE POWER PLANT
27072,1999-01-01T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27073,1999-01-02T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27074,1999-01-03T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27075,1999-01-04T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,33.3,5300584,SHOSHONE POWER PLANT
27076,1999-03-22T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,66.7,5300584,SHOSHONE POWER PLANT
27077,1999-03-23T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27078,1999-03-24T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27079,1999-03-25T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27080,1999-03-26T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27081,1999-03-27T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27082,1999-03-28T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27083,1999-03-29T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27084,1999-03-30T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27085,1999-03-31T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27086,1999-04-01T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27087,1999-04-02T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27088,1999-04-03T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27089,1999-04-04T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27090,1999-04-05T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27091,1999-04-06T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27092,1999-04-07T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27093,1999-04-08T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27094,1999-04-09T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27095,1999-04-10T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27096,1999-04-11T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27097,1999-04-12T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,66.7,5300584,SHOSHONE POWER PLANT
27098,1999-04-12T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,33.3,5300584,SHOSHONE POWER PLANT
27099,1999-04-13T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27100,1999-04-14T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27101,1999-04-15T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27102,1999-04-16T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27103,1999-04-17T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27104,1999-04-18T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27105,1999-04-19T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27106,1999-04-20T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,100.0,5300584,SHOSHONE POWER PLANT
27107,1999-04-21T00:00:00.0000000,5303513,GALLEGOS RANCH POND NO.4,33.3,5300584,SHOSHONE POWER PLANT
27108,1999-01-01T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27109,1999-01-02T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27110,1999-01-03T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27111,1999-01-04T00:00:00.0000000,5303509,JARNOT POND 2,33.3,5300584,SHOSHONE POWER PLANT
27112,1999-03-22T00:00:00.0000000,5303509,JARNOT POND 2,66.7,5300584,SHOSHONE POWER PLANT
27113,1999-03-23T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27114,1999-03-24T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27115,1999-03-25T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27116,1999-03-26T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27117,1999-03-27T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27118,1999-03-28T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27119,1999-03-29T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27120,1999-03-30T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27121,1999-03-31T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27122,1999-04-01T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27123,1999-04-02T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27124,1999-04-03T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27125,1999-04-04T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27126,1999-04-05T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27127,1999-04-06T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27128,1999-04-07T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27129,1999-04-08T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27130,1999-04-09T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27131,1999-04-10T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27132,1999-04-11T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27133,1999-04-12T00:00:00.0000000,5303509,JARNOT POND 2,66.7,5300584,SHOSHONE POWER PLANT
27134,1999-04-12T00:00:00.0000000,5303509,JARNOT POND 2,33.3,5300584,SHOSHONE POWER PLANT
27135,1999-04-13T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27136,1999-04-14T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27137,1999-04-15T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27138,1999-04-16T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27139,1999-04-17T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27140,1999-04-18T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27141,1999-04-19T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27142,1999-04-20T00:00:00.0000000,5303509,JARNOT POND 2,100.0,5300584,SHOSHONE POWER PLANT
27143,1999-04-21T00:00:00.0000000,5303509,JARNOT POND 2,33.3,5300584,SHOSHONE POWER PLANT
27144,1999-01-01T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27145,1999-01-02T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27146,1999-01-03T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27147,1999-01-04T00:00:00.0000000,5303515,SHOP POND,33.3,5300584,SHOSHONE POWER PLANT
27148,1999-03-22T00:00:00.0000000,5303515,SHOP POND,66.7,5300584,SHOSHONE POWER PLANT
27149,1999-03-23T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27150,1999-03-24T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27151,1999-03-25T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27152,1999-03-26T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27153,1999-03-27T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27154,1999-03-28T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27155,1999-03-29T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27156,1999-03-30T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27157,1999-03-31T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27158,1999-04-01T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27159,1999-04-02T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27160,1999-04-03T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27161,1999-04-04T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27162,1999-04-05T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27163,1999-04-06T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27164,1999-04-07T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27165,1999-04-08T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27166,1999-04-09T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27167,1999-04-10T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27168,1999-04-11T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27169,1999-04-12T00:00:00.0000000,5303515,SHOP POND,66.7,5300584,SHOSHONE POWER PLANT
27170,1999-04-12T00:00:00.0000000,5303515,SHOP POND,33.3,5300584,SHOSHONE POWER PLANT
27171,1999-04-13T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27172,1999-04-14T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27173,1999-04-15T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27174,1999-04-16T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27175,1999-04-17T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27176,1999-04-18T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27177,1999-04-19T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27178,1999-04-20T00:00:00.0000000,5303515,SHOP POND,100.0,5300584,SHOSHONE POWER PLANT
27179,1999-04-21T00:00:00.0000000,5303515,SHOP POND,33.3,5300584,SHOSHONE POWER PLANT
27180,1999-01-01T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27181,1999-01-02T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27182,1999-01-03T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27183,1999-01-04T00:00:00.0000000,5103500,BAUMBERGER POND,33.3,5300584,SHOSHONE POWER PLANT
27184,1999-03-22T00:00:00.0000000,5103500,BAUMBERGER POND,66.7,5300584,SHOSHONE POWER PLANT
27185,1999-03-23T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27186,1999-03-24T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27187,1999-03-25T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27188,1999-03-26T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27189,1999-03-27T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27190,1999-03-28T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27191,1999-03-29T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27192,1999-03-30T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27193,1999-03-31T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27194,1999-04-01T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27195,1999-04-02T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27196,1999-04-03T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27197,1999-04-04T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27198,1999-04-05T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27199,1999-04-06T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27200,1999-04-07T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27201,1999-04-08T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27202,1999-04-09T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27203,1999-04-10T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27204,1999-04-11T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27205,1999-04-12T00:00:00.0000000,5103500,BAUMBERGER POND,66.7,5300584,SHOSHONE POWER PLANT
27206,1999-04-12T00:00:00.0000000,5103500,BAUMBERGER POND,33.3,5300584,SHOSHONE POWER PLANT
27207,1999-04-13T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27208,1999-04-14T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27209,1999-04-15T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27210,1999-04-16T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27211,1999-04-17T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27212,1999-04-18T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27213,1999-04-19T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27214,1999-04-20T00:00:00.0000000,5103500,BAUMBERGER POND,100.0,5300584,SHOSHONE POWER PLANT
27215,1999-04-21T00:00:00.0000000,5103500,BAUMBERGER POND,33.3,5300584,SHOSHONE POWER PLANT
27216,1999-01-01T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27217,1999-01-02T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27218,1999-01-03T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27219,1999-01-04T00:00:00.0000000,5303508,JARNOT POND 1,33.3,5300584,SHOSHONE POWER PLANT
27220,1999-03-22T00:00:00.0000000,5303508,JARNOT POND 1,66.7,5300584,SHOSHONE POWER PLANT
27221,1999-03-23T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27222,1999-03-24T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27223,1999-03-25T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27224,1999-03-26T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27225,1999-03-27T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27226,1999-03-28T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27227,1999-03-29T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27228,1999-03-30T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27229,1999-03-31T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27230,1999-04-01T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27231,1999-04-02T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27232,1999-04-03T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27233,1999-04-04T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27234,1999-04-05T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27235,1999-04-06T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27236,1999-04-07T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27237,1999-04-08T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27238,1999-04-09T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27239,1999-04-10T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27240,1999-04-11T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27241,1999-04-12T00:00:00.0000000,5303508,JARNOT POND 1,66.7,5300584,SHOSHONE POWER PLANT
27242,1999-04-12T00:00:00.0000000,5303508,JARNOT POND 1,33.3,5300584,SHOSHONE POWER PLANT
27243,1999-04-13T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27244,1999-04-14T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27245,1999-04-15T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27246,1999-04-16T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27247,1999-04-17T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27248,1999-04-18T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27249,1999-04-19T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27250,1999-04-20T00:00:00.0000000,5303508,JARNOT POND 1,100.0,5300584,SHOSHONE POWER PLANT
27251,1999-04-21T00:00:00.0000000,5303508,JARNOT POND 1,33.3,5300584,SHOSHONE POWER PLANT
27252,1999-01-01T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27253,1999-01-02T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27254,1999-01-03T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27255,1999-01-04T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,33.3,5300584,SHOSHONE POWER PLANT
27256,1999-03-22T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,66.7,5300584,SHOSHONE POWER PLANT
27257,1999-03-23T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27258,1999-03-24T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27259,1999-03-25T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27260,1999-03-26T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27261,1999-03-27T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27262,1999-03-28T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27263,1999-03-29T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27264,1999-03-30T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27265,1999-03-31T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27266,1999-04-01T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27267,1999-04-02T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27268,1999-04-03T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27269,1999-04-04T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27270,1999-04-05T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27271,1999-04-06T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27272,1999-04-07T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27273,1999-04-08T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27274,1999-04-09T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27275,1999-04-10T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
27276,1999-04-11T00:00:00.0000000,5303510,GALLEGOS RANCH POND NO.1,100.0,5300584,SHOSHONE POWER PLANT
