,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,priorityWdid,priorityStructure
9419,2011-06-02T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9420,2011-06-03T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9421,2011-06-04T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9422,2011-06-05T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9423,2011-06-06T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9424,2011-06-07T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9425,2011-06-08T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9426,2011-06-09T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9427,2011-06-09T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9428,2011-06-10T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9429,2011-06-11T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9430,2011-06-12T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9431,2011-06-13T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9432,2011-06-14T00:00:00.0000000,3603586,MIN LAKE MOHAWK NO 2,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9499,2011-05-13T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9500,2011-05-14T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9501,2011-05-15T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9502,2011-05-16T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9503,2011-05-17T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9504,2011-05-18T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9505,2011-05-19T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9506,2011-05-20T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9507,2011-05-21T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9508,2011-05-22T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9509,2011-05-23T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9510,2011-05-24T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9511,2011-05-25T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9512,2011-05-26T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9513,2011-05-27T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9514,2011-05-28T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9515,2011-05-29T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9516,2011-05-30T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9517,2011-05-31T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9518,2011-06-01T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9519,2011-06-02T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9520,2011-06-03T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9521,2011-06-04T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9522,2011-06-05T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9523,2011-06-06T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9524,2011-06-07T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9525,2011-06-08T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9526,2011-06-09T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9527,2011-06-09T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9528,2011-06-10T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9529,2011-06-11T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9530,2011-06-12T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9531,2011-06-13T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9532,2011-06-14T00:00:00.0000000,3603587,MIN LAKE MOHAWK NO 5,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9599,2011-05-13T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9600,2011-05-14T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9601,2011-05-15T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9602,2011-05-16T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9603,2011-05-17T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9604,2011-05-18T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9605,2011-05-19T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9606,2011-05-20T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9607,2011-05-21T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9608,2011-05-22T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9609,2011-05-23T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9610,2011-05-24T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9611,2011-05-25T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9612,2011-05-26T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9613,2011-05-27T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9614,2011-05-28T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9615,2011-05-29T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9616,2011-05-30T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9617,2011-05-31T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9618,2011-06-01T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9619,2011-06-02T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9620,2011-06-03T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9621,2011-06-04T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9622,2011-06-05T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9623,2011-06-06T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9624,2011-06-07T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9625,2011-06-08T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9626,2011-06-09T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9627,2011-06-09T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9628,2011-06-10T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9629,2011-06-11T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9630,2011-06-12T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9631,2011-06-13T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9632,2011-06-14T00:00:00.0000000,3603588,MIN LAKE MOHAWK NO 6,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9699,2011-05-13T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9700,2011-05-14T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9701,2011-05-15T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9702,2011-05-16T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9703,2011-05-17T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9704,2011-05-18T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9705,2011-05-19T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9706,2011-05-20T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9707,2011-05-21T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9708,2011-05-22T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9709,2011-05-23T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9710,2011-05-24T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9711,2011-05-25T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9712,2011-05-26T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9713,2011-05-27T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9714,2011-05-28T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9715,2011-05-29T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9716,2011-05-30T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9717,2011-05-31T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9718,2011-06-01T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9719,2011-06-02T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9720,2011-06-03T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9721,2011-06-04T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9722,2011-06-05T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9723,2011-06-06T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9724,2011-06-07T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9725,2011-06-08T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9726,2011-06-09T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9727,2011-06-09T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9728,2011-06-10T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9729,2011-06-11T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9730,2011-06-12T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9731,2011-06-13T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9732,2011-06-14T00:00:00.0000000,3603589,MIN LAKE MOHAWK  NO 7,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9799,2011-05-13T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9800,2011-05-14T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9801,2011-05-15T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9802,2011-05-16T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9803,2011-05-17T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9804,2011-05-18T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9805,2011-05-19T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9806,2011-05-20T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9807,2011-05-21T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9808,2011-05-22T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9809,2011-05-23T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9810,2011-05-24T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9811,2011-05-25T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9812,2011-05-26T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9813,2011-05-27T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9814,2011-05-28T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9815,2011-05-29T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9816,2011-05-30T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9817,2011-05-31T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9818,2011-06-01T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9819,2011-06-02T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9820,2011-06-03T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9821,2011-06-04T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9822,2011-06-05T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9823,2011-06-06T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9824,2011-06-07T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9825,2011-06-08T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9826,2011-06-09T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9827,2011-06-09T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9828,2011-06-10T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9829,2011-06-11T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9830,2011-06-12T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9831,2011-06-13T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9832,2011-06-14T00:00:00.0000000,3603594,MIN LAKE UPPER WHEELER,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9899,2011-05-13T00:00:00.0000000,3603606,OFFICERS GULCH POND,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9900,2011-05-14T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9901,2011-05-15T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9902,2011-05-16T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9903,2011-05-17T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9904,2011-05-18T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9905,2011-05-19T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9906,2011-05-20T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9907,2011-05-21T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9908,2011-05-22T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9909,2011-05-23T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9910,2011-05-24T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9911,2011-05-25T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9912,2011-05-26T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9913,2011-05-27T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9914,2011-05-28T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9915,2011-05-29T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9916,2011-05-30T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9917,2011-05-31T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9918,2011-06-01T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9919,2011-06-02T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9920,2011-06-03T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9921,2011-06-04T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9922,2011-06-05T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9923,2011-06-06T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9924,2011-06-07T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9925,2011-06-08T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9926,2011-06-09T00:00:00.0000000,3603606,OFFICERS GULCH POND,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9927,2011-06-09T00:00:00.0000000,3603606,OFFICERS GULCH POND,66.7,3603543,GREEN MOUNTAIN RESERVOIR
9928,2011-06-10T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9929,2011-06-11T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9930,2011-06-12T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9931,2011-06-13T00:00:00.0000000,3603606,OFFICERS GULCH POND,100.0,3603543,GREEN MOUNTAIN RESERVOIR
9932,2011-06-14T00:00:00.0000000,3603606,OFFICERS GULCH POND,33.3,3603543,GREEN MOUNTAIN RESERVOIR
9938,2011-01-01T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9939,2011-01-02T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9940,2011-01-03T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9941,2011-01-04T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9942,2011-01-05T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9943,2011-01-06T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9944,2011-01-07T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9945,2011-01-08T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9946,2011-01-09T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9947,2011-01-10T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9948,2011-01-11T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9949,2011-01-12T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9950,2011-01-13T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9951,2011-01-14T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9952,2011-01-15T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9953,2011-01-16T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9954,2011-01-17T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9955,2011-01-18T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9956,2011-01-19T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9957,2011-01-20T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
9958,2011-01-21T00:00:00.0000000,3903935,KATT POND NO 1,100.0,3903508,RIFLE GAP RESERVOIR
