wdid,structureName,structureType,waterSource,streamMile,division,waterDistrict,subdistrict,county,designatedBasinName,managementDistrictName,latdecdeg,longdecdeg
3905179,MELTON WELL NO 2,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.558548,-107.567212
3905180,METRO PARK WELL NO 1,WELL,GROUNDWATER: RIFLE CREEK,,5,39,,GARFIELD,,,39.545439,-107.782956
3905181,MILLER WELL,WELL,GROUNDWATER: HARVEY GAP,,5,39,,GARFIELD,,,39.56948,-107.65925
3905182,MOSHER PUMP,PUMP,COLORADO RIVER,124.32,5,39,,GARFIELD,,,39.566078,-107.546811
3905183,MOULTON WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.555762,-107.589416
3905184,MORLEY SPRING,SPRING,COLORADO RIVER,,5,39,,GARFIELD,,,39.566006,-107.570283
3905185,MUNRO DIVERSION,PUMP,EAST RIFLE CREEK,11.96,5,39,,GARFIELD,,,39.729636,-107.68226
3905186,MUNRO SPRING NO 1,SPRING,EAST RIFLE CREEK,,5,39,,GARFIELD,,,39.72937,-107.682266
3905187,MURR WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.55482,-107.576577
3905188,NELSON RANCH WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.554204,-107.623142
3905189,NELSON WELL,WELL,GROUNDWATER: RIFLE CREEK,,5,39,,GARFIELD,,,39.530896,-107.773335
3905190,SALT LICK SPRING,SPRING,CANYON CREEK,,5,39,,GARFIELD,,,39.620626,-107.487426
3905191,NELSON WELL NO 1,WELL,GROUNDWATER: PARACHUTE CREEK,,5,39,,GARFIELD,,,39.47513,-108.097196
3905192,O'DELL SPRING,SPRING,COLORADO RIVER,,5,39,,GARFIELD,,,39.538577,-107.79726
3905193,OLDLAND SPRING NO 1,SPRING,PARACHUTE CREEK,,5,39,,GARFIELD,,,39.637102,-108.224722
3905194,OLDLAND SPRING NO 2 & PL,SPRING,PARACHUTE CREEK,,5,39,,GARFIELD,,,39.644406,-108.239026
3905195,P M WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.565836,-107.66404
3905196,PANORAMIC WELL NO 2,WELL,GROUNDWATER: HARVEY GAP,,5,39,,GARFIELD,,,39.569984,-107.662847
3905197,PARIS PUMP & PIPELINE,PUMP,COLORADO RIVER,124.32,5,39,,GARFIELD,,,39.566078,-107.546811
3905198,PARKES WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.584103,-107.649341
3905199,PAYNES SOUTH WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.555984,-107.561947
3905200,PAYNES STROUSE WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.555984,-107.561947
3905201,PIERRE WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.535246,-107.754801
3905202,PIFFER WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.576269,-107.635324
3905203,PINYON VALLEY SPG NO 1,SPRING,EAST RIFLE CREEK,,5,39,,GARFIELD,,,39.641133,-107.677345
3905204,PINYON VALLEY SPG NO 2,SPRING,EAST RIFLE CREEK,,5,39,,GARFIELD,,,39.644725,-107.682069
3905205,PIPER NO 1 WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.550354,-107.669873
3905206,PIPER WELL NO 1,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.546257,-107.731575
3905207,PIPER WELL NO 2,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.546257,-107.731575
3905208,PITTINGER WELL,WELL,GROUNDWATER: COLORADO RIVER,,5,39,,GARFIELD,,,39.521931,-107.830137
3905209,PEDESTAL SPRING,SPRING,COLORADO RIVER,,5,39,,GARFIELD,,,39.605391,-107.711546
