wdid,streamMile,adminNumber,netAbsolute,lat,long,sum_netAbs
3803685,0.18,48172.0,162914.4,39.29634,-106.921194,162914.4
3803948,43.75,48152.0,3833.28,39.205034999999995,-106.82964799999999,3833.28
7203979,72.68,48132.0,15681600.0,39.289421999999995,-108.231218,15681600.0
3803928,5.58,48065.0,43560.0,39.458967,-107.1894,43560.0
3803930,5.21,48065.0,87555.6,39.460118,-107.19597900000001,87555.6
3803931,5.02,48065.0,57934.8,39.459998,-107.199009,57934.8
3803933,4.77,48065.0,46173.6,39.459381,-107.203034,46173.6
7203935,2.21,48029.0,87120.0,39.080783000000004,-108.656714,87120.0
3803871,9.67,48027.0,188614.8,39.395989,-107.35571499999999,188614.8
3703751,2.12,47888.0,87120.0,39.6051,-106.61959499999999,87120.0
3703684,0.34,47884.0,204732.0,39.647376,-106.60859199999999,313632.0
3703684,0.34,47847.32872,108900.0,39.647376,-106.60859199999999,313632.0
3803778,4.19,47879.0,343252.8,39.416177000000005,-107.083523,343252.8
3803713,14.28,47869.0,3039006960.0,39.363693,-106.818708,7498200600.0
3803713,14.28,39291.0,4459193640.0,39.363693,-106.818708,7498200600.0
4503600,5.49,47847.47786,34848.0,39.432025,-107.75548899999998,34848.0
3803785,6.77,47847.47784,21780.0,39.453713,-107.168283,21780.0
4503703,4.58,47847.47634,174240.0,39.504525,-107.410835,174240.0
4503662,9.45,47847.47389,21780.0,39.444956,-107.76933899999999,21780.0
4503663,6.88,47847.47389,21780.0,39.462624,-107.76451200000001,21780.0
4503664,8.94,47847.47389,21780.0,39.459965999999994,-107.77546000000001,21780.0
4503665,6.14,47847.47389,34848.0,39.429056,-107.76415800000001,34848.0
4503674,9.15,47847.47389,21780.0,39.443796999999996,-107.762378,21780.0
4503667,6.22,47847.473589999994,87120.0,39.430316999999995,-107.76546299999998,87120.0
4503668,6.21,47847.473589999994,21780.0,39.431269,-107.765473,21780.0
4503670,6.77,47847.473589999994,10890.0,39.463195,-107.747431,10890.0
3803789,2.38,47847.47116,11194.92,39.467481,-107.322397,11194.92
3803790,2.34,47847.47116,13372.92,39.468056,-107.32204399999999,13372.92
7203937,37.59,47847.46842,100188.0,39.061840000000004,-108.60451200000001,100188.0
7203938,35.97,47847.46842,1415700.0,39.057425,-108.61190400000001,1415700.0
7203941,36.04,47847.46783,196020.0,39.066790999999995,-108.60554199999999,196020.0
4503599,7.89,47847.46386,13068.0,39.454562,-107.746123,13068.0
4503601,8.08,47847.46386,17424.0,39.448559,-107.745171,17424.0
3803559,2.03,47847.45595,48220.92,39.216765,-106.883052,48220.92
3803560,1.28,47847.45595,40205.88,39.222484,-106.87982199999999,40205.88
3803561,1.44,47847.45595,112820.4,39.224021,-106.882898,112820.4
3803562,1.75,47847.45595,366775.2,39.220490000000005,-106.892233,366775.2
3803565,2.19,47847.45595,49571.28,39.216935,-106.897888,49571.28
3803566,2.19,47847.45595,145490.4,39.216998,-106.899239,145490.4
3804214,2.26,47847.45595,141352.2,39.213390999999994,-106.886191,141352.2
3804215,2.19,47847.45595,37984.32,39.216371,-106.896505,37984.32
3804217,2.3,47847.45595,61759.367999999995,39.215821000000005,-106.90163999999999,61759.367999999995
3804225,2.19,47847.45595,12196.8,39.216995000000004,-106.89798799999998,12196.8
3804226,2.3,47847.45595,32539.32,39.215983,-106.90231599999998,32539.32
3804227,2.3,47847.45595,27529.92,39.21614,-106.90293999999999,27529.92
3804228,2.3,47847.45595,82589.76,39.215818,-106.90163799999999,82589.76
3803802,6.42,47847.42976,4356.0,39.208652,-106.945466,4356.0
3803803,6.42,47847.42976,13068.0,39.208652,-106.945466,13068.0
4503597,8.13,47847.42368,21780.0,39.449881,-107.75166999999999,21780.0
4503598,8.13,47847.42368,52272.0,39.448679,-107.752324,52272.0
4503602,9.07,47847.42368,21780.0,39.445667,-107.763143,21780.0
4503595,8.94,47847.42003,43560.0,39.451178000000006,-107.76760700000001,43560.0
4503596,8.93,47847.42003,43560.0,39.453971,-107.76718100000001,43560.0
4503676,3.61,47847.40907,87120.0,39.512469,-107.536658,87120.0
4503677,3.61,47847.40907,87120.0,39.512806,-107.53641699999999,87120.0
4503630,2.89,47847.38715,4356.0,39.522386,-107.421167,4356.0
4503631,2.98,47847.38715,4356.0,39.519007,-107.42218600000001,4356.0
4503632,2.98,47847.38715,4356.0,39.519686,-107.42273,4356.0
4503633,3.23,47847.38715,4356.0,39.516715000000005,-107.421273,4356.0
4503634,4.25,47847.38715,2178.0,39.512545,-107.42406000000001,2178.0
4503635,4.25,47847.38715,2178.0,39.511115000000004,-107.42665500000001,2178.0
4503638,3.77,47847.38715,4356.0,39.5161,-107.39926399999999,4356.0
4503639,3.77,47847.38715,2178.0,39.516095,-107.399285,2178.0
4503640,3.77,47847.38715,2178.0,39.516093,-107.399258,2178.0
7203942,5.09,47847.366760000004,675.18,39.218237,-107.73433600000001,675.18
7203943,5.14,47847.366760000004,18077.4,39.216924,-107.736172,18077.4
4503699,4.0,47847.3141,4356.0,39.513785,-107.391929,4356.0
4503700,4.0,47847.3141,4356.0,39.511933,-107.39403300000001,4356.0
4503701,4.0,47847.3141,4356.0,39.511178,-107.392279,4356.0
4503702,4.01,47847.3141,4356.0,39.510738,-107.398334,4356.0
3903996,11.29,47847.29584,4356.0,39.730828,-107.86916599999999,4356.0
5000768,54.19,47827.0,18.4,40.361028999999995,-106.632369,33.45
5000768,54.19,32653.0,15.05,40.361028999999995,-106.632369,33.45
5003624,52.41,47827.0,26397360.0,40.346619,-106.605395,34978680.0
5003624,52.41,32653.0,8581320.0,40.346619,-106.605395,34978680.0
3803776,52.96,47796.0,87120.0,39.1332,-106.75826200000002,942202.8
3803776,52.96,47481.14857,855082.8,39.1332,-106.75826200000002,942202.8
5003646,0.0,47755.0,7859966.4,40.327045,-106.54610600000001,9415494.0
5003646,0.0,47116.23375,1555527.6,40.327045,-106.54610600000001,9415494.0
5102036,226.65,47671.0,150.0,40.042798,-106.39755,150.0
5102037,242.9,47671.0,135.0,40.056248,-106.180205,135.0
5102038,257.46,47671.0,90.0,40.106987,-105.983874,90.0
3903513,119.23,47650.0,54450.0,39.553608000000004,-107.61728500000001,54450.0
5302006,0.02,47609.0,18.0,39.72141,-107.03494599999999,18.0
5302007,0.02,47609.0,14.0,39.668556,-107.067399,14.0
5104700,257.52,47602.0,200.0,40.108407,-105.982068,600.0
5104700,257.52,46751.46211,100.0,40.108407,-105.982068,600.0
5104700,257.52,43621.42906,300.0,40.108407,-105.982068,600.0
7204096,31.34,47601.0,87120.0,39.097703,-108.685202,87120.0
3803766,4.0,47572.0,4356.0,39.029725,-107.064225,4356.0
3702002,16.5,47558.0,20.0,39.434796999999996,-106.562408,20.0
3702012,0.1,47558.0,130.0,39.646264,-107.05695700000001,130.0
3702041,32.59,47558.0,35.0,39.65152,-106.60864099999999,35.0
3702059,14.94,47558.0,45.0,39.648413,-106.843724,45.0
3802006,31.47,47558.0,45.0,39.068037,-107.17808500000001,45.0
3802007,31.47,47558.0,35.0,39.068012,-107.178027,35.0
3802010,0.0,47558.0,17.0,39.058969,-107.10423899999999,17.0
3802011,0.0,47558.0,20.0,39.059005,-107.10423999999999,20.0
3803761,4.4,47558.0,5210647.2,39.021462,-107.073378,5602687.2
3803761,4.4,46097.0,392040.0,39.021462,-107.073378,5602687.2
3803762,4.01,47558.0,6098.4,39.027763,-107.063056,6098.4
3803763,4.01,47558.0,41817.6,39.027976,-107.06336999999999,41817.6
3803764,4.01,47558.0,14374.8,39.028535,-107.06331999999999,14374.8
3803765,4.0,47558.0,6969.6,39.029446,-107.063774,6969.6
3803767,4.0,47558.0,58806.0,39.029534999999996,-107.064959,58806.0
3803768,4.0,47558.0,5227.2,39.030014,-107.064644,5227.2
3803769,3.81,47558.0,24393.6,39.029705,-107.064719,24393.6
3803770,4.0,47558.0,372002.4,39.028707,-107.064577,372002.4
3803771,4.0,47558.0,23522.4,39.028745,-107.067706,23522.4
3803772,3.82,47558.0,7405.2,39.028121999999996,-107.067489,7405.2
3703718,1.89,47504.0,174240.0,39.679613,-106.83461899999999,174240.0
3803821,0.69,47481.46785,1829520.0,39.274437,-106.882023,1829520.0
3803775,32.38,47481.46629,43560.0,39.323741,-106.93926200000001,43560.0
3703630,9.15,47481.46538,174240.0,39.650462,-106.93443899999998,174240.0
5300704,10.27,47481.46173,12.0,39.93012,-107.06971399999999,40.0
5300704,10.27,21561.16618,15.0,39.93012,-107.06971399999999,40.0
5300704,10.27,14816.0,13.0,39.93012,-107.06971399999999,40.0
4503605,8.32,47481.262969999996,10890.0,39.417873,-107.80206399999999,10890.0
3803746,53.2,47481.14857,971388.0,39.13193,-106.754655,971388.0
3703616,0.66,47478.0,1873080.0,39.631121,-106.56219499999999,1873080.0
4503655,89.41,47476.0,923472.0,39.436414,-108.052021,923472.0
4503725,89.54,47476.0,1785960.0,39.437675,-108.05053899999999,1785960.0
4503726,91.13,47476.0,431244.0,39.457001,-108.03371000000001,431244.0
4503727,90.99,47476.0,100188.0,39.45179,-108.031793,100188.0
3804443,0.52,47474.0,29185.2,39.499363,-107.314067,29185.2
3804444,0.52,47474.0,47044.8,39.498374,-107.31403300000001,47044.8
3804445,0.52,47474.0,48351.6,39.49772,-107.314199,48351.6
3804446,0.52,47474.0,48351.6,39.496905,-107.31453799999998,48351.6
3804447,0.52,47474.0,33541.2,39.496208,-107.31472600000001,33541.2
3804448,0.52,47474.0,62726.4,39.495001,-107.314015,62726.4
5103716,0.97,47450.0,348480.0,40.085857,-105.98213700000001,348480.0
3903921,3.8,47389.0,217800.0,39.630103999999996,-107.54213899999999,217800.0
5102014,15.93,47254.0,32.0,39.896817999999996,-106.092853,32.0
5102016,21.54,47254.0,28.0,39.833535,-106.05618600000001,28.0
5102027,26.0,47254.0,12.0,39.799873999999996,-106.027801,12.0
5102028,25.62,47254.0,15.0,39.802462,-106.03115700000001,15.0
5102035,25.62,47254.0,25.0,39.802597999999996,-106.03138700000001,25.0
5102039,5.74,47254.0,57.0,40.000986,-106.180477,57.0
3802000,0.01,47147.0,16.0,39.196419,-106.82066200000001,30.0
3802000,0.01,45712.0,14.0,39.196419,-106.82066200000001,30.0
3603609,16.67,47116.46933,784.08,39.871533,-106.306923,784.08
3603610,16.69,47116.46933,566.28,39.872197,-106.30701499999999,566.28
3603611,16.7,47116.46933,566.28,39.872577,-106.307207,566.28
3603612,16.71,47116.46933,2700.72,39.872639,-106.30694799999999,2700.72
3603613,16.72,47116.46933,4181.76,39.872831,-106.30681399999999,4181.76
3603614,16.76,47116.46933,23958.0,39.873437,-106.306546,23958.0
3603615,17.42,47116.46933,2700.72,39.872233,-106.305783,2700.72
3603616,17.55,47116.46933,566.28,39.871922,-106.30558300000001,566.28
3603617,17.86,47116.46933,4181.76,39.870649,-106.305596,4181.76
7203969,4.78,47116.46917,431244.0,39.0984,-108.54460700000001,431244.0
3803943,0.66,47116.46872,87120.0,39.256001,-106.895902,87120.0
7203953,5.32,47116.46599,43560.0,39.119757,-108.046618,43560.0
7204104,34.79,47116.465710000004,21780.0,39.076762,-108.61909399999999,21780.0
7203967,5.23,47116.4602,169884.0,39.121683000000004,-108.04845900000001,169884.0
7203954,5.9,47116.45882,56628.0,39.116694,-108.046272,56628.0
7203966,5.24,47116.4529,57063.6,39.11866,-108.05035500000001,57063.6
5103737,2.21,47116.445589999996,152460.0,40.210716,-105.87930800000001,152460.0
3703608,7.56,47116.32797,1932321.6,39.542781,-106.220878,17265441.6
3703608,7.56,47105.0,15333120.0,39.542781,-106.220878,17265441.6
5003644,6.1,47116.23375,5456325.6,40.25444,-106.55676100000001,5456325.6
3703510,6.99,47105.0,3179880.0,39.550582,-106.224425,3179880.0
3703627,0.41,47086.0,1655280.0,39.646104,-106.559835,1655280.0
3703635,34.58,47086.0,400752.0,39.644915000000005,-106.578267,400752.0
3703682,35.54,47086.0,43560.0,39.646964000000004,-106.56561200000002,43560.0
3703683,33.98,47086.0,26136.0,39.650453000000006,-106.578756,26136.0
3703703,33.69,47086.0,675180.0,39.651025,-106.582371,675180.0
3703704,35.11,47086.0,56628.0,39.643817,-106.573093,56628.0
5103730,8.49,47023.0,358498.8,39.964131,-105.7784,358498.8
5103713,12.25,46980.0,615938.4,40.004718,-105.932782,615938.4
3903931,7.38,46972.0,43560.0,39.587115000000004,-107.764122,43560.0
7203947,2.92,46932.0,871200.0,39.230817,-108.84631399999999,871200.0
4503616,7.67,46901.0,267022.8,39.507267999999996,-107.4784,267022.8
4503618,6.47,46901.0,40075.2,39.508506,-107.49108100000001,40075.2
3702018,0.02,46883.0,20.0,39.570253,-106.406524,20.0
3702028,46.57,46883.0,25.0,39.570190999999994,-106.40641799999999,25.0
3702034,52.2,46883.0,15.0,39.507273,-106.37866399999999,15.0
3702042,42.78,46883.0,50.0,39.608768,-106.44921299999999,50.0
3702046,58.57,46883.0,12.0,39.448135,-106.32798899999999,12.0
5102012,11.73,46883.0,12.0,40.193332,-106.030472,12.0
3903942,0.0,46842.0,5445.0,39.569736,-107.66259699999999,5445.0
7203746,1.18,46751.4669,522720.0,39.091136999999996,-108.651648,653400.0
7203746,1.18,46690.0,130680.0,39.091136999999996,-108.651648,653400.0
7201334,2.34,46751.46599,11.0,39.15722,-108.14223100000001,11.0
7203936,2.59,46751.46574,37461.6,39.0763,-108.657653,37461.6
3803711,6.65,46751.46203,2516025.6,39.423334000000004,-106.636389,28652025.6
3803711,6.65,36396.20574,26136000.0,39.423334000000004,-106.636389,28652025.6
3903927,109.79,46751.460510000004,2439360.0,39.527132,-107.777514,2439360.0
3903935,5.35,46751.45902,46173.6,39.639679,-107.68851599999999,46173.6
5103740,19.3,46751.4529,196020.0,39.946927,-105.812376,196020.0
5003650,10.6,46751.43716,479160.0,40.106048,-106.52629499999999,479160.0
7203957,6.58,46751.42485,148122295.2,39.268763,-108.84238,148122295.2
5304015,0.2,46751.38928,7143.84,39.66966,-107.070148,7143.84
7203951,2.86,46751.25987,10890.0,39.166871,-108.027041,10890.0
5103739,19.57,46749.0,1470585.6,39.944349,-105.809998,1470585.6
3703594,6.69,46631.0,239580.0,39.641023,-106.351331,239580.0
3703595,7.3,46631.0,1089000.0,39.643115,-106.340359,1089000.0
3703598,10.78,46631.0,121968.0,39.629812,-106.28819299999999,121968.0
3703607,0.47,46599.0,24829.2,39.565753,-106.426805,24829.2
3702057,2.75,46594.0,16.0,39.6327,-106.41249499999999,16.0
3702043,11.69,46593.0,12.0,39.54088,-106.755544,12.0
7201368,37.59,46538.0,18.0,39.067488,-108.592735,18.0
3803820,7.13,46476.0,95832.0,39.124209,-106.831792,95832.0
3803773,3.96,46446.0,1237539.6,39.412956,-107.08378700000002,1237539.6
4503685,115.29,46386.46386,784080.0,39.538471,-107.693257,1045440.0
4503685,115.29,45380.0,261360.0,39.538471,-107.693257,1045440.0
4503686,115.25,46386.46386,609840.0,39.538703000000005,-107.69629199999999,871200.0
4503686,115.25,45380.0,261360.0,39.538703000000005,-107.69629199999999,871200.0
4503620,0.63,46386.46377,17424.0,39.481718,-107.88081799999999,17424.0
4503609,115.37,46386.46358,653400.0,39.537965,-107.69096599999999,871200.0
4503609,115.37,45014.0,217800.0,39.537965,-107.69096599999999,871200.0
3703614,3.55,46386.46353,261360.0,39.609743,-106.913959,261360.0
3703734,3.37,46386.46353,174240.0,39.612973,-106.913522,174240.0
3803872,19.56,46386.46202,50673.348,39.177572999999995,-107.241229,50673.348
3803774,3.67,46386.4596,6969600.0,39.40882,-107.085279,6969600.0
7203952,27.45,46386.45534,283140.0,39.263286,-107.89563999999999,283140.0
3803945,19.56,46386.454710000005,40946.4,39.177335,-107.24143000000001,40946.4
4503643,114.64,46386.45014,261360.0,39.542891,-107.69866200000001,261360.0
3803996,1.08,46386.44925,11325.6,39.286479,-106.86843600000002,11325.6
4503641,114.54,46386.44741,914760.0,39.539365000000004,-107.701527,914760.0
4503642,114.64,46386.44741,10367280.0,39.540116999999995,-107.69896100000001,10367280.0
3703603,2.12,46386.43625,149410.8,39.621521,-106.619398,149410.8
3903936,114.29,46386.385310000005,20908.8,39.564076,-107.715402,20908.8
3903937,114.29,46386.385310000005,34848.0,39.564071999999996,-107.715576,34848.0
3803721,21.22,46386.34981,9215553.6,39.422946,-106.655126,9215553.6
3703597,0.47,46386.32963,217800.0,39.565718,-106.42673400000001,217800.0
3603606,8.12,46386.18627,4356000.0,39.539843,-106.143749,4356000.0
3803909,0.78,46294.0,6098.4,39.197911,-106.83993600000001,6098.4
3803912,0.79,46294.0,13503.6,39.196234000000004,-106.836592,13503.6
3803921,0.21,46294.0,7405.2,39.204009,-106.84233,7405.2
3803781,9.62,46216.0,392040.0,39.26984,-107.14402,392040.0
7204093,46.57,46174.0,43560.0,39.050266,-108.437855,43560.0
3603584,8.13,46097.0,392040.0,39.535914,-106.184974,392040.0
3603585,9.58,46097.0,2090880.0,39.528467,-106.172103,2090880.0
3603586,2.87,46097.0,19340640.0,39.418238,-106.09033400000001,19340640.0
3603587,2.87,46097.0,2787840.0,39.421585,-106.086828,2787840.0
3603588,2.87,46097.0,12545280.0,39.421504,-106.10479099999999,12545280.0
3603589,2.87,46097.0,653400.0,39.424442,-106.10951200000001,653400.0
3603594,9.58,46097.0,3049200.0,39.528467,-106.172103,3049200.0
3703533,3.66,46097.0,522720.0,39.451391,-106.77360800000001,522720.0
3703534,3.74,46097.0,392040.0,39.450427000000005,-106.77453600000001,392040.0
3703540,0.75,46097.0,980100.0,39.509777,-106.91821599999999,980100.0
3703546,3.24,46097.0,1132560.0,39.42031,-106.488472,1132560.0
3703550,2.26,46097.0,3659040.0,39.407677,-106.49829299999999,3659040.0
3703554,3.2,46097.0,1742400.0,39.421131,-106.483049,1742400.0
3703569,1.0,46097.0,370260.0,39.481544,-106.86149099999999,370260.0
3703590,2.0,46097.0,3659040.0,39.426211,-106.450151,3659040.0
3803879,2.3,46097.0,2591820.0,39.119914,-107.079443,2591820.0
5102040,292.61,46097.0,696960.0,40.351132,-105.92151100000001,696960.0
5102041,291.09,46097.0,9583200.0,40.331201,-105.94369499999999,9583200.0
5102042,16.09,46097.0,1219680.0,40.021938,-105.68176499999998,1219680.0
5102043,12.89,46097.0,435600.0,40.017888,-105.698357,435600.0
5102044,3.72,46097.0,67953600.0,40.076737,-105.66196299999999,67953600.0
5102045,4.3,46097.0,1524600.0,40.134056,-105.67140400000001,1524600.0
5102046,295.58,46097.0,740520.0,40.380993,-105.93762,740520.0
5102047,3.22,46097.0,10541520.0,40.085594,-105.64590700000001,10541520.0
5102048,4.1,46097.0,1045440.0,40.151869,-105.685685,1045440.0
3603555,23.9,46034.0,3267000.0,39.780042,-106.25751899999999,3267000.0
3603573,4.43,46034.0,348480.0,39.719063,-106.203477,348480.0
3603574,8.63,46034.0,11804760.0,39.781994,-106.33639099999999,11804760.0
3603591,37.34,46034.0,3049200.0,39.67406,-106.16653000000001,3049200.0
3603593,10.03,46034.0,15246000.0,39.665141999999996,-106.35406699999999,15246000.0
3603604,6.63,46034.0,7535880.0,39.809802000000005,-106.38904699999999,7535880.0
3603605,9.0,46034.0,1785960.0,39.781712,-106.35529,1785960.0
3603638,10.03,46034.0,14636160.0,39.658946,-106.260977,14636160.0
3703535,5.01,46034.0,6403320.0,39.565162,-106.53491000000001,6403320.0
3703536,0.0,46034.0,392040.0,39.557208,-106.525901,392040.0
3703537,13.87,46034.0,12022560.0,39.324154,-106.487417,12022560.0
3703538,16.97,46034.0,51183000.0,39.40635,-106.53501000000001,51183000.0
3703539,1.66,46034.0,6229080.0,39.372398,-106.50171100000001,6229080.0
3703541,2.76,46034.0,43995600.0,39.466255,-106.471593,43995600.0
3703542,1.83,46034.0,566280.0,39.368934,-106.50051,566280.0
3703547,2.59,46034.0,1219680.0,39.656244,-106.228606,1219680.0
3703551,16.11,46034.0,1089000.0,39.640777,-106.208569,1089000.0
3703552,4.59,46034.0,348480.0,39.542085,-106.475536,348480.0
3703556,10.4,46034.0,23173920.0,39.501104,-106.579986,23173920.0
3703557,22.2,46034.0,2439360.0,39.437171,-106.807126,2439360.0
3703558,3.0,46034.0,827640.0,39.384358,-106.432577,827640.0
3703560,3.0,46034.0,3920400.0,39.376087,-106.4296,3920400.0
3703561,3.0,46034.0,1960200.0,39.372471000000004,-106.42799099999999,1960200.0
3703562,8.06,46034.0,12022560.0,39.448413,-106.46928100000001,12022560.0
3703563,8.66,46034.0,479160.0,39.514592,-106.528971,479160.0
3703564,2.61,46034.0,5662800.0,39.523046,-106.58373,5662800.0
3703565,4.58,46034.0,1829520.0,39.387322,-106.514771,1829520.0
3703566,4.78,46034.0,1393920.0,39.391842,-106.51501499999999,1393920.0
3703567,4.77,46034.0,7361640.0,39.395583,-106.510846,7361640.0
3703568,4.79,46034.0,1089000.0,39.398394,-106.51496599999999,1089000.0
3703570,2.25,46034.0,1089000.0,39.414364,-106.49771100000001,1089000.0
3703571,2.25,46034.0,2962080.0,39.412856,-106.495373,2962080.0
3703572,12.97,46034.0,20255400.0,39.455472,-106.592134,20255400.0
3703573,9.1,46034.0,54014400.0,39.497912,-106.605479,54014400.0
3703574,1.75,46034.0,609840.0,39.352354999999996,-106.48413300000001,609840.0
3703575,1.75,46034.0,3484800.0,39.350621999999994,-106.491228,3484800.0
3703576,4.44,46034.0,5575680.0,39.693536,-106.28858799999999,5575680.0
3703577,22.2,46034.0,1437480.0,39.462385,-106.789525,1437480.0
3703578,9.3,46034.0,1045440.0,39.519912,-106.56748200000001,1045440.0
3703579,4.0,46034.0,1568160.0,39.448134,-106.876176,1568160.0
3703581,3.75,46034.0,653400.0,39.431489,-106.487179,653400.0
3703582,4.5,46034.0,784080.0,39.436295,-106.480768,784080.0
3703583,4.62,46034.0,1655280.0,39.441113,-106.44587,1655280.0
3703584,5.22,46034.0,2744280.0,39.44232,-106.486659,2744280.0
3703585,19.1,46034.0,1960200.0,39.454173,-106.900159,1960200.0
3703587,8.4,46034.0,67430880.0,39.449866,-106.474954,67430880.0
3703588,9.2,46034.0,2962080.0,39.508978000000006,-106.532977,2962080.0
3703593,3.9,46034.0,2613600.0,39.698331,-106.30577,2613600.0
3802015,0.03,46034.0,12.0,39.204955,-106.833054,12.0
3802026,29.78,46034.0,12.0,39.330945,-106.986185,12.0
3802027,9.39,46034.0,14.0,39.10743,-106.914819,14.0
3802039,57.14,46034.0,15.0,39.117940999999995,-106.696995,15.0
3802040,0.01,46034.0,12.0,39.331848,-106.985919,12.0
3802049,50.91,46034.0,32.0,39.145477,-106.78031999999999,32.0
3803719,1.54,46034.0,348480.0,39.290427,-106.629297,348480.0
3803782,9.63,46034.0,3833280.0,39.269773,-107.14080700000001,3833280.0
3803783,9.4,46034.0,8015040.0,39.27297,-107.14381399999999,8015040.0
3803804,1.95,46034.0,2308680.0,39.056519,-106.829752,2308680.0
3803805,11.75,46034.0,2439360.0,39.020269,-106.62735,2439360.0
3803808,12.26,46034.0,5401440.0,39.141269,-107.098068,5401440.0
3803810,14.37,46034.0,47262600.0,39.163565999999996,-107.080155,47262600.0
3803811,1.29,46034.0,3049200.0,39.372316999999995,-106.543623,3049200.0
3803817,9.71,46034.0,348480.0,39.189069,-106.58108,348480.0
3803824,2.3,46034.0,28662480.0,39.094437,-107.07653799999999,28662480.0
3803825,3.59,46034.0,8189280.0,39.05045,-106.594451,8189280.0
3803831,68.01,46034.0,3746160.0,39.142378,-106.56965600000001,3746160.0
3803833,7.8,46034.0,1176120.0,39.381978000000004,-106.559707,1176120.0
3803836,66.7,46034.0,9583200.0,39.127938,-106.587324,9583200.0
3803838,39.18,46034.0,87120.0,39.203872,-106.51676699999999,87120.0
3803839,2.07,46034.0,1742400.0,39.241347,-106.57172,1742400.0
3803840,9.48,46034.0,13416480.0,39.364269,-106.52393400000001,13416480.0
3803841,1.61,46034.0,6534000.0,39.308428,-106.515345,6534000.0
3803850,39.75,46034.0,958320.0,39.19585,-106.51769499999999,958320.0
3803851,3.08,46034.0,2090880.0,39.328657,-106.508311,2090880.0
3803857,10.35,46034.0,18905040.0,39.027111,-106.63491200000001,18905040.0
3803858,4.11,46034.0,2395800.0,39.146366,-107.056322,2395800.0
3803859,4.11,46034.0,9147600.0,39.144723,-107.06056699999999,9147600.0
3803860,4.13,46034.0,32670000.0,39.140458,-107.067835,32670000.0
3803861,4.41,46034.0,7405200.0,39.148646,-107.07151200000001,7405200.0
3803868,1.63,46034.0,9321840.0,39.249136,-106.64957,9321840.0
3803869,2.93,46034.0,1785960.0,39.157253000000004,-106.61783,1785960.0
3803870,3.02,46034.0,15246000.0,39.323401000000004,-106.585203,15246000.0
3803875,19.34,46034.0,89298000.0,39.117602000000005,-107.033405,89298000.0
3803885,2.06,46034.0,3267000.0,39.062459999999994,-106.657155,3267000.0
3803888,1.33,46034.0,4399560.0,39.048713,-106.63716699999999,4399560.0
3803891,39.81,46034.0,2962080.0,39.195168,-106.51810800000001,2962080.0
3803892,2.98,46034.0,958320.0,39.230986,-106.568975,958320.0
3803893,9.92,46034.0,3397680.0,39.359545000000004,-106.52000100000001,3397680.0
3803894,13.19,46034.0,2395800.0,39.409428000000005,-106.551898,2395800.0
3803896,55.54,46034.0,4704480.0,39.115536,-106.72089,4704480.0
3803899,13.08,46034.0,2526480.0,39.222577,-107.12276200000001,2526480.0
3803900,7.4,46034.0,18295200.0,39.109997,-106.96197,18295200.0
3803903,5.93,46034.0,2613600.0,38.999223,-107.134491,2613600.0
3803904,5.94,46034.0,1742400.0,39.013625,-107.12338600000001,1742400.0
3803905,5.1,46034.0,609840.0,39.016366999999995,-107.130628,609840.0
3803906,4.15,46034.0,1263240.0,39.022597999999995,-107.13625800000001,1263240.0
3803922,0.85,46034.0,13068000.0,39.334683,-106.60675900000001,13068000.0
3803952,68.2,46034.0,15681600.0,39.151863,-106.56788700000001,15681600.0
3803837,50.23,46020.458360000004,184694.4,39.144671,-106.806316,184694.4
7204072,18.25,46020.45807,217800.0,39.172159,-108.85318999999998,217800.0
4503611,3.18,46020.45775,20037.6,39.381918,-107.636353,20037.6
4503612,2.7,46020.45775,30056.4,39.387504,-107.63171399999999,30056.4
4503613,3.03,46020.45775,106722.0,39.386524,-107.63838899999999,106722.0
4503614,2.2,46020.45775,21344.4,39.395446,-107.637403,21344.4
4503627,6.0,46020.45581,173804.4,39.459042,-107.804223,173804.4
3803854,3.72,46020.455780000004,43560.0,39.442864,-107.33610300000001,43560.0
3803916,0.78,46020.454710000005,10454.4,39.197911,-106.83993600000001,10454.4
3803920,0.61,46020.454710000005,6969.6,39.199008,-106.840659,6969.6
3803953,0.61,46020.454710000005,12632.4,39.199008,-106.840659,12632.4
3701086,0.95,46020.4479,15.0,39.612137,-106.48708400000001,15.0
3703601,0.6,46020.4479,226076.4,39.616403999999996,-106.48454199999999,226076.4
5103726,2.98,46020.44375,348480.0,40.094369,-105.933355,348480.0
3803907,0.79,46020.44192,277912.8,39.196234000000004,-106.836592,277912.8
3803908,0.29,46020.44192,3484.8,39.200872,-106.840708,3484.8
3803910,0.21,46020.44192,25264.8,39.204009,-106.84233,25264.8
3803911,0.28,46020.44192,12632.4,39.202521000000004,-106.840957,12632.4
3803914,0.2,46020.44192,10018.8,39.205005,-106.84373400000001,10018.8
3803915,0.2,46020.44192,26571.6,39.205005,-106.84373400000001,26571.6
3803918,0.61,46020.44192,6098.4,39.198797,-106.838573,6098.4
3803919,0.62,46020.44192,3049.2,39.198521,-106.839569,3049.2
5103725,2.96,46020.43584,217800.0,40.093740999999994,-105.93799999999999,217800.0
5103732,5.64,46020.42575,7405200.0,39.976196,-105.93681200000002,7405200.0
5103724,4.0,46020.379239999995,130680.0,40.093908,-105.930094,130680.0
5203960,4.09,46020.293710000005,130680.0,39.823194,-106.602203,130680.0
