stationNum,siteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,measType,porStart,porEnd,porLastModified,measUnit,lines
5036,US1COEG0003,EDWARDS 1.3 WNW,CoCoRaHS,5,37,EAGLE ,CO,361019.2,4390176.8,39.650108,-106.619913,,Precip,9/13/03,12/13/20,2020-12-15T22:11:02.8970000,in,6301
5037,US1COSU0034,SILVERTHORNE 0.5 W,CoCoRaHS,5,36,SUMMIT ,CO,406449.9,4389535.4,39.650503,-106.09041,,Precip,8/3/05,1/23/08,2013-08-08T07:39:21.5800000,in,903
5046,US1COEG0018,EAGLE 0.4 ENE,CoCoRaHS,5,37,EAGLE ,CO,343961.2,4391314.1,39.657406,-106.818913,,Precip,1/30/05,10/31/10,2015-01-28T14:15:10.5630000,in,2100
5052,US1COSU0044,SILVERTHORNE 1.2 NW,CoCoRaHS,5,36,SUMMIT ,CO,405693.1,4390798.9,39.661807,-106.099412,,Precip,12/11/09,3/20/12,2015-01-28T14:15:10.5630000,in,830
5054,US1COSU0005,SILVERTHORNE 2.1 NNW,CoCoRaHS,5,36,SUMMIT ,CO,407446.7,4391077.4,39.664503,-106.079007,,Precip,1/7/03,11/4/09,2015-01-28T14:15:10.5630000,in,2493
5131,US1COSU0008,SILVERTHORNE 7.4 NW,CoCoRaHS,5,36,SUMMIT ,CO,402552.4,4397520.6,39.72201,-106.137015,,Precip,1/16/03,12/13/20,2020-12-16T00:26:48.5630000,in,6541
5146,US1COEG0008,WOLCOTT 2.3 N,CoCoRaHS,5,37,EAGLE ,CO,355983.9,4399496,39.733206,-106.68061,,Precip,9/27/03,12/13/20,2020-12-15T22:11:28.7170000,in,6287
5153,US1COSU0027,SILVERTHORNE 7.3 NW,CoCoRaHS,5,36,SUMMIT ,CO,400502.1,4399389.6,39.73861,-106.161212,,Precip,9/22/04,11/29/20,2020-12-16T00:26:56.8130000,in,5912
5169,US1COSU0010,SILVERTHORNE 7.6 NNW,CoCoRaHS,5,36,SUMMIT ,CO,404780.2,4401588.8,39.758908,-106.111613,,Precip,12/18/02,12/29/08,2013-08-08T07:39:21.5800000,in,2203
5243,US1COSU0018,HEENEY 1.6 SE,CoCoRaHS,5,36,SUMMIT ,CO,388305,4414566.7,39.873809,-106.30611,,Precip,7/18/03,2/16/05,2013-08-08T07:39:21.5800000,in,579
5259,US1COSU0035,SILVERTHORNE 21 NW,CoCoRaHS,5,36,SUMMIT ,CO,388445.4,4417739.7,39.902409,-106.305016,,Precip,8/11/05,12/12/20,2020-12-16T00:27:07.7830000,in,5602
5260,US1COGR0051,FRASER 5.2 WSW,CoCoRaHS,5,51,GRAND ,CO,424436.7,4417553.9,39.904707,-105.884007,,Precip,11/19/09,2/5/15,2017-01-14T03:50:30.5830000,in,1904
5285,US1COGR0002,FRASER 1.6 WSW,CoCoRaHS,5,51,GRAND ,CO,427602.2,4421419.4,39.939803,-105.847413,,Precip,1/24/03,8/8/04,2013-08-08T07:39:21.5800000,in,562
5289,US1COGR0004,FRASER 1.6 E,CoCoRaHS,5,51,GRAND ,CO,432662.5,4421650.5,39.942302,-105.788216,,Precip,1/31/03,11/14/07,2013-08-08T07:39:21.5800000,in,1748
5294,US1COGR0033,FRASER 0.5 ENE,CoCoRaHS,5,51,GRAND ,CO,430942.5,4422298.6,39.94801,-105.808416,,Precip,1/1/05,3/6/06,2013-08-08T07:39:21.5800000,in,429
5295,US1COGR0018,FRASER 1.4 E,CoCoRaHS,5,51,GRAND ,CO,432557,4422284.1,39.948005,-105.789511,,Precip,5/16/04,9/15/07,2013-08-08T07:39:21.5800000,in,1217
5299,US1COGR0023,FRASER .87 NE,CoCoRaHS,5,51,GRAND ,CO,431230,4422917.6,39.95361,-105.805111,,Precip,4/16/04,3/21/06,2013-08-08T07:39:21.5800000,in,704
5303,US1COGR0035,FRASER 1.8 NNE,CoCoRaHS,5,51,GRAND ,CO,431399.5,4424658.8,39.969309,-105.803304,,Precip,12/22/04,10/24/12,2015-01-28T14:15:10.5630000,in,2863
5319,US1COGR0030,TABERNASH 3.2 W,CoCoRaHS,5,51,GRAND ,CO,422920.2,4426515.9,39.985307,-105.902812,,Precip,10/13/04,12/14/05,2013-08-08T07:39:21.5800000,in,427
5335,US1COGR0028,TABERNASH .68 E,CoCoRaHS,5,51,GRAND ,CO,429120.1,4427521.3,39.994904,-105.830312,,Precip,6/1/04,12/14/04,2013-08-08T07:39:21.5800000,in,196
5343,US1COGR0053,TABERNASH 1.9 NW,CoCoRaHS,5,51,GRAND ,CO,425524.8,4428288.2,40.001504,-105.872508,,Precip,1/1/10,12/8/20,2020-12-15T22:33:44.9470000,in,3994
5344,US1COGR0009,TABERNASH 1.2 NW,CoCoRaHS,5,51,GRAND ,CO,426526.7,4428611.5,40.004511,-105.860807,,Precip,11/3/03,12/7/05,2013-08-08T07:39:21.5800000,in,765
5346,US1COGR0016,TABERNASH 1.9 W,CoCoRaHS,5,51,GRAND ,CO,426518.3,4428622.7,40.004609,-105.860914,,Precip,4/19/04,10/31/14,2019-08-13T15:37:51.5570000,in,3847
5352,US1COGR0005,TABERNASH 2.5 ENE,CoCoRaHS,5,51,GRAND ,CO,431820.6,4428762,40.006306,-105.798805,,Precip,2/15/03,12/2/20,2020-12-15T22:33:18.4500000,in,6500
5356,US1COGR0049,TABERNASH 5.9 WNW,CoCoRaHS,5,51,GRAND ,CO,418631.2,4429480,40.011606,-105.953412,,Precip,12/5/09,5/17/10,2015-01-28T14:15:10.5630000,in,163
5392,US1COGR0021,KREMMLING .27 WSW,CoCoRaHS,5,50,GRAND ,CO,381148,4435002.8,40.056908,-106.393511,,Precip,5/17/04,8/2/07,2013-08-08T07:39:21.5800000,in,1172
5397,US1COGR0045,KREMMLING 1.1 WNW,CoCoRaHS,5,50,GRAND ,CO,380923.3,4435361.6,40.06011,-106.396214,,Precip,8/3/07,12/26/18,2019-08-13T15:38:42.9800000,in,4163
5423,US1COGR0024,GRANBY .33 WNW,CoCoRaHS,5,51,GRAND ,CO,419412.4,4437941.5,40.087911,-105.945315,,Precip,4/21/04,5/25/14,2016-01-16T01:39:55.9930000,in,3686
5424,US1COGR0025,GRANBY .5 NW,CoCoRaHS,5,51,GRAND ,CO,419253,4438187.4,40.090103,-105.947211,,Precip,4/18/04,5/7/12,2015-01-28T14:15:10.5630000,in,2941
5426,US1COGR0052,PARSHALL 3.0 NNW,CoCoRaHS,5,51,GRAND ,CO,397703.3,4438558.5,40.091102,-106.200014,,Precip,11/19/09,12/12/20,2020-12-15T22:33:36.1500000,in,4041
5427,US1COGR0032,GRANBY 0.4 NNE,CoCoRaHS,5,51,GRAND ,CO,420074.6,4438478.4,40.092803,-105.937605,,Precip,8/29/04,11/30/05,2013-08-08T07:39:21.5800000,in,458
5438,US1COGR0029,KREMMLING 7.8 WNW,CoCoRaHS,5,50,GRAND ,CO,370718.5,4441790.7,40.116509,-106.517117,,Precip,6/11/04,12/13/20,2020-12-15T22:33:21.9670000,in,6029
5444,US1COGR0050,GRANBY 3.6 NE,CoCoRaHS,5,51,GRAND ,CO,424152.1,4442121.9,40.126007,-105.890212,,Precip,11/21/09,2/8/11,2015-01-28T14:15:10.5630000,in,444
5447,US1COGR0046,KREMMLING 10.0 NW,CoCoRaHS,5,50,GRAND ,CO,369493.7,4444421,40.140007,-106.532007,,Precip,10/11/09,11/24/20,2020-12-15T22:33:27.9430000,in,4062
5454,US1COGR0031,KREMMLING 12.5 NW,CoCoRaHS,5,50,GRAND ,CO,365210.6,4446994.3,40.162504,-106.582805,,Precip,9/20/04,11/28/05,2013-08-08T07:39:21.5800000,in,434
5455,US1COGR0003,KREMMLING 10.9 NW,CoCoRaHS,5,50,GRAND ,CO,368506.3,4446936.3,40.162504,-106.544114,,Precip,1/14/03,12/23/17,2019-08-13T15:37:32.0870000,in,5457
5461,US1COGR0039,GRANBY 6.3 NNE,CoCoRaHS,5,51,GRAND ,CO,423674.8,4447177.5,40.171511,-105.896408,,Precip,1/20/05,4/26/17,2019-08-13T15:38:16.5170000,in,4479
5468,US1COGR0026,GRANBY 8.2 N,CoCoRaHS,5,51,GRAND ,CO,419175.6,4450887.5,40.204511,-105.949706,,Precip,5/5/04,11/6/04,2013-08-08T07:39:21.5800000,in,185
5469,US1COGR0020,GRAND LAKE 4.1 SW,CoCoRaHS,5,51,GRAND ,CO,425993,4450851,40.204807,-105.86961,,Precip,4/19/04,1/9/05,2013-08-08T07:39:21.5800000,in,265
5474,US1COGR0041,GRAND LAKE 3.1 SW,CoCoRaHS,5,51,GRAND ,CO,426956.8,4451940.6,40.21471,-105.858408,,Precip,9/1/05,3/20/06,2013-08-08T07:39:21.5800000,in,200
5475,US1COGR0006,GRAND LAKE 2.9 SW,CoCoRaHS,5,51,GRAND ,CO,426799.9,4452441.6,40.21921,-105.86031,,Precip,2/23/03,4/16/06,2013-08-08T07:39:21.5800000,in,1148
5810,350,NATIVE GRASSES                ,NCWCD,5,51,GRAND,CO,417671.1,4440149.1,40.107624,-105.966016,,Precip,1/1/10,12/14/20,2020-12-15T21:20:47.7200000,in,4000
5811,352,SHADOW MOUNTAIN               ,NCWCD,5,51,GRAND,CO,428386.3,4451112.1,40.207366,-105.841524,,Precip,1/8/20,12/14/20,2020-12-15T21:21:27.4870000,in,341
5850,US1COEG0031,AVON 1.1 SE,CoCoRaHS,5,37,EAGLE ,CO,369756.8,4389202.4,39.642702,-106.517909,,Precip,12/27/11,11/30/19,2019-12-15T21:31:08.9730000,in,2895
5851,US1COEG0032,GYPSUM 1.5 SSW,CoCoRaHS,5,37,EAGLE ,CO,332353.8,4387638,39.622106,-106.953209,,Precip,1/5/12,4/9/15,2015-04-14T08:03:17.3970000,in,1190
5860,US1COGF0056,GLENWOOD SPRINGS 7.8 ESE,CoCoRaHS,5,38,GARFIELD ,CO,312091.5,4376976.8,39.521908,-107.186105,,Precip,10/30/12,10/31/14,2016-01-16T01:39:55.9930000,in,731
5862,US1COGN0055,MARBLE 1.5 W,CoCoRaHS,5,38,GUNNISON ,CO,308211.6,4327139.2,39.072304,-107.217007,,Precip,5/13/08,5/20/13,2015-01-28T14:15:10.5630000,in,1833
5880,US1COME0097,GRAND JUNCTION 0.6 WSW,CoCoRaHS,5,72,MESA ,CO,191745.2,4332135.1,39.083905,-108.563614,,Precip,12/1/12,5/11/17,2019-08-14T14:19:51.8300000,in,1622
5881,US1COME0086,GRAND JUNCTION 1.5 NW,CoCoRaHS,5,72,MESA ,CO,190725.9,4333976.5,39.100102,-108.57621,,Precip,8/1/12,7/25/17,2018-05-14T03:18:18.9400000,in,1819
5882,US1COME0079,GRAND JUNCTION 3.9 WSW,CoCoRaHS,5,72,MESA ,CO,186515.2,4331374.8,39.075207,-108.623613,,Precip,12/4/11,12/13/20,2020-12-15T23:48:53.0170000,in,3297
5883,US1COME0069,GRAND JUNCTION 4.0 W,CoCoRaHS,5,72,MESA ,CO,186177,4332889.4,39.088702,-108.628211,,Precip,1/1/12,12/13/20,2020-12-15T23:48:40.8430000,in,3269
5884,US1COME0081,GRAND JUNCTION 4.2 W,CoCoRaHS,5,72,MESA ,CO,185919.7,4332521.7,39.085309,-108.631008,,Precip,3/19/12,6/4/14,2016-01-16T01:39:55.9930000,in,807
5891,US1COPT0010,WOODY CREEK 1.3 SE,CoCoRaHS,5,38,PITKIN ,CO,339387.5,4348158.4,39.267902,-106.861805,,Precip,8/1/12,4/23/13,2015-01-27T07:10:56.9400000,in,265
5907,US1COSU0052,KEYSTONE 0.7 SW,CoCoRaHS,5,36,SUMMIT ,CO,416093.8,4383940.9,39.601107,-105.977308,,Precip,5/19/12,6/17/16,2019-08-14T15:04:39.3330000,in,1490
6391,US1COPT0006,GHCND:US1COPT0006,CoCoRaHS,5,38,PITKIN ,CO,342726.8,4339962.9,39.194707,-106.821208,,Precip,10/11/11,4/17/15,2019-08-14T14:41:05.4600000,in,1284
6412,US1COGF0054,GHCND:US1COGF0054,CoCoRaHS,5,39,GARFIELD ,CO,299359.8,4381261.9,39.557607,-107.335409,,Precip,9/8/12,8/6/13,2015-01-27T07:10:56.9400000,in,332
6413,US1COGF0061,GHCND:US1COGF0061,CoCoRaHS,5,39,GARFIELD ,CO,296754.5,4382240.9,39.565807,-107.366017,,Precip,12/15/12,5/26/14,2016-01-16T01:39:55.9930000,in,527
6414,US1COGF0060,GHCND:US1COGF0060,CoCoRaHS,5,38,GARFIELD ,CO,300865.5,4375624.9,39.507207,-107.316205,,Precip,1/1/13,12/13/20,2020-12-15T22:29:27.2770000,in,2903
6415,US1COME0099,GHCND:US1COME0099,CoCoRaHS,5,72,MESA ,CO,187912.2,4331196.8,39.074107,-108.607414,,Precip,12/9/12,4/26/13,2015-01-27T07:10:56.9400000,in,138
6416,US1COME0088,GHCND:US1COME0088,CoCoRaHS,5,72,MESA ,CO,187635.5,4329250.8,39.056507,-108.609705,,Precip,11/11/12,10/23/18,2019-08-14T14:19:18.5470000,in,2172
6417,US1COME0096,GHCND:US1COME0096,CoCoRaHS,5,72,MESA ,CO,185312.3,4329043.3,39.053803,-108.636415,,Precip,12/7/12,1/2/14,2016-01-16T01:39:55.9930000,in,391
6418,US1COME0091,GHCND:US1COME0091,CoCoRaHS,5,72,MESA ,CO,200375.9,4329644.2,39.064504,-108.46291,,Precip,12/6/12,9/9/20,2020-09-15T22:43:36.0530000,in,2834
6419,US1COME0101,GHCND:US1COME0101,CoCoRaHS,5,72,MESA ,CO,182644.2,4334677.3,39.103503,-108.669814,,Precip,1/16/13,12/26/15,2019-08-13T20:50:51.6630000,in,1074
6477,US1COEG0034,GHCND:US1COEG0034,CoCoRaHS,5,37,EAGLE ,CO,349307,4378072,39.539105,-106.753613,,Precip,4/6/13,11/13/14,2016-01-16T01:39:55.9930000,in,586
6481,US1COME0100,GHCND:US1COME0100,CoCoRaHS,5,72,MESA ,CO,195242,4327118,39.040009,-108.521013,,Precip,3/28/13,12/11/20,2020-12-15T23:49:19.4870000,in,2815
6482,US1COME0102,GHCND:US1COME0102,CoCoRaHS,5,72,MESA ,CO,193839,4326261,39.031811,-108.536809,,Precip,4/19/13,7/24/20,2020-08-15T22:32:07.3030000,in,2653
6483,US1COME0103,GHCND:US1COME0103,CoCoRaHS,5,72,MESA ,CO,186043,4332795,39.087808,-108.629714,,Precip,5/1/13,12/30/18,2019-08-14T14:20:36.7930000,in,2069
6484,US1COME0104,GHCND:US1COME0104,CoCoRaHS,5,72,MESA ,CO,184378,4328870,39.05191,-108.647108,,Precip,5/14/13,10/18/15,2019-08-14T14:20:42.3170000,in,887
6509,US1COGR0060,GHCND:US1COGR0060,CoCoRaHS,5,51,GRAND ,CO,428139,4427586,39.995407,-105.84181,,Precip,1/21/13,3/2/14,2016-01-16T01:39:55.9930000,in,405
6553,US1COGF0053,GHCND:US1COGF0053,CoCoRaHS,5,45,GARFIELD ,CO,299377,4380262,39.548608,-107.334909,,Precip,9/13/12,12/19/13,2015-01-27T07:10:56.9400000,in,462
6554,US1COME0105,GHCND:US1COME0105,CoCoRaHS,5,72,MESA ,CO,183583,4333683,39.094905,-108.658514,,Precip,6/26/13,10/8/17,2019-08-14T14:20:48.0670000,in,1565
6671,US1COME0106,GHCND:US1COME0106,CoCoRaHS,5,72,MESA ,CO,214212,4336688,39.13251,-108.306217,,Precip,7/23/13,12/13/20,2020-12-15T23:49:33.6570000,in,2700
6692,US1COEG0037,GHCND:US1COEG0037,CoCoRaHS,5,38,EAGLE ,CO,318618,4363661,39.403406,-107.106612,,Precip,10/6/13,12/12/20,2020-12-15T22:12:14.3030000,in,2624
6706,US1COME0111,GHCND:US1COME0111,CoCoRaHS,5,72,MESA ,CO,179346,4342151,39.169505,-108.711408,,Precip,9/14/13,11/2/14,2019-08-13T20:51:59.8230000,in,414
6708,US1COME0108,GHCND:US1COME0108,CoCoRaHS,5,72,MESA ,CO,192265,4336118,39.11991,-108.559416,,Precip,8/14/13,5/4/15,2017-01-14T03:50:30.5830000,in,628
6709,US1COME0109,GHCND:US1COME0109,CoCoRaHS,5,72,MESA ,CO,200163,4332232,39.087709,-108.466508,,Precip,8/24/13,9/22/17,2019-08-14T14:21:15.3800000,in,1490
6713,US1COSU0058,GHCND:US1COSU0058,CoCoRaHS,5,36,SUMMIT ,CO,388153,4414680,39.874807,-106.307907,,Precip,8/23/13,12/13/20,2020-12-16T00:27:21.1400000,in,2669
6732,US1COSU0062,GHCND:US1COSU0062,CoCoRaHS,5,36,SUMMIT ,CO,407157,4389838,39.65331,-106.082213,,Precip,9/8/13,12/12/20,2020-12-16T00:27:47.4000000,in,2652
6806,05J45S,Sawtooth,NRCS,5,51,GRAND,CO,436017,4432466,40.040004,-105.750014,,Precip,10/1/14,12/12/20,2020-12-16T01:57:07.6830000,in,2264
6876,US1COME0113,GHCND:US1COME0113,CoCoRaHS,5,72,MESA ,CO,192802,4336764,39.12591,-108.553508,,Precip,11/8/13,7/12/17,2019-08-14T14:21:43.4770000,in,1342
6877,US1COME0112,GHCND:US1COME0112,CoCoRaHS,5,72,MESA ,CO,186930,4328734,39.051605,-108.617611,,Precip,10/14/13,12/11/20,2020-12-15T23:49:45.2200000,in,2615
6890,US1COSU0061,GHCND:US1COSU0061,CoCoRaHS,5,36,SUMMIT ,CO,404791,4385826,39.616907,-106.109209,,Precip,5/26/13,12/13/20,2020-12-16T00:27:36.3300000,in,2758
6945,US1COME0093,GRAND JUNCTION 4.9 W,CoCoRaHS,5,72,MESA,CO,184883,4331740,39.077902,-108.642611,,Precip,12/6/12,5/8/17,2019-08-14T14:19:33.1900000,in,1614
7228,US1COPT0013,ASPEN 5.9 W,NRCS,5,49,PITKIN,CO,332804,4339369,39.1875,-106.9359,,Precip,6/1/14,9/14/14,2019-08-13T21:13:28.4070000,in,105
7233,US1COSU0066,SILVERTHORNE 1.2 NE,NRCS,5,59,SUMMIT,CO,408688,4390841,39.6625,-106.0645,,Precip,5/20/14,10/29/20,2020-12-16T00:27:51.9070000,in,2354
7234,US1COSU0067,BRECKENRIDGE 1.9 SSE,NRCS,5,59,SUMMIT,CO,411203,4370765,39.4819,-106.0325,,Precip,6/19/14,12/11/20,2020-12-16T00:27:56.8270000,in,2367
7317,US1COGF0067,GLENWOOD SPRINGS 7.0 NW,NRCS,5,23,GARFIELD,CO,292327,4388313,39.6194,-107.4194,,Precip,1/4/14,10/29/20,2020-12-15T22:29:33.4030000,in,2490
7323,US1COME0098,GRAND JUNCTION 2.4 SE,NRCS,5,39,MESA,CO,195310,4329539,39.0618,-108.5213,,Precip,10/10/14,12/23/14,2019-08-13T20:50:32.4970000,in,74
7324,US1COME0117,LOMA 0.9 E,NRCS,5,39,MESA,CO,171606,4346053,39.2017,-108.8027,,Precip,8/24/14,12/11/20,2020-12-15T23:49:55.1730000,in,2301
7358,US1COGF0069,CARBONDALE 0.3 WNW,NRCS,5,23,GARFIELD,CO,308891,4363328,39.3983,-107.2194,,Precip,11/1/14,6/28/16,2019-08-13T15:28:14.1770000,in,605
7364,CBL01,"CARBONDALE, CARBONDALE",CoAgMet,5,49,PITKIN,CO,309775,4359308,39.362301,-107.208,,Precip,5/8/15,2/28/17,2017-05-22T13:34:29.8970000,in,662
7367,SLT01,"SILT, SILT MESA",CoAgMet,5,23,GARFIELD,CO,268664,4383131,39.5667,-107.693001,,Precip,5/8/15,2/28/17,2017-05-22T13:34:29.8970000,in,662
7605,US1COGR0067,GRAND LAKE 1.5 WNW,NRCS,5,25,GRAND,CO,427985,4457081,40.2611,-105.8469,,Precip,4/18/15,8/10/16,2019-08-13T15:40:04.4770000,in,480
7622,US1COME0124,PALISADE 1.4 SE,NRCS,5,39,MESA,CO,211228,4332506,39.0939,-108.3389,,Precip,1/22/15,8/23/17,2019-08-14T14:22:05.9270000,in,944
7632,US1COPT0012,ASPEN 5.8 NW,NRCS,5,49,PITKIN,CO,335791,4346645,39.2536,-106.9031,,Precip,6/5/14,6/7/16,2019-08-14T14:41:07.7370000,in,733
7760,US1COGF0071,SILT 2.9 NNW,NRCS,5,23,GARFIELD,CO,270368,4385503,39.5885,-107.674,,Precip,7/4/15,12/11/20,2020-12-15T22:29:37.2870000,in,1987
7761,US1COGF0072,GLENWOOD SPRINGS 7.0 S,NRCS,5,23,GARFIELD,CO,300650,4368589,39.4438,-107.3166,,Precip,2/20/15,3/4/19,2019-08-13T15:28:48.4830000,in,1473
7762,US1COGF0073,GLENWOOD SPRINGS 7.2 S,NRCS,5,23,GARFIELD,CO,300788,4368252,39.4408,-107.3149,,Precip,8/27/15,12/12/20,2020-12-15T22:29:46.1330000,in,1934
7764,US1COGR0068,TABERNASH 2.7 NW,NRCS,5,25,GRAND,CO,424362,4428921,40.0071,-105.8862,,Precip,7/4/15,12/13/20,2020-12-15T22:33:53.7670000,in,1989
7776,US1COME0118,GRAND JUNCTION 4.1 ENE,NRCS,5,39,MESA,CO,199143,4333872,39.1021,-108.479,,Precip,9/22/14,12/13/20,2020-12-15T23:50:01.5170000,in,2274
7777,US1COME0125,GRAND JUNCTION 2.3 E,NRCS,5,39,MESA,CO,196470,4332407,39.088,-108.5092,,Precip,7/22/15,12/13/20,2020-12-15T23:50:09.2970000,in,1971
7812,US1COGR0070,GRAND LAKE 4.8 SSW,NRCS,5,25,GRAND,CO,425979,4449408,40.1918,-105.8696,,Precip,10/19/15,4/7/16,2019-08-13T15:40:30.2170000,in,171
8109,US1COEG0044,GYPSUM 0.4 WNW,CoCoRaHS,5,37,,CO,332299,4390249,39.645607,-106.954511,,Precip,3/12/16,10/10/18,2019-08-13T14:26:10.5900000,in,942
8110,US1COEG0045,EAGLE 5.8 SE,CoCoRaHS,5,37,,CO,349702,4384205,39.594409,-106.750407,,Precip,8/13/15,2/6/18,2019-08-13T14:26:14.7430000,in,908
8111,US1COEG0047,GYPSUM 2.5 ESE,CoCoRaHS,5,37,,CO,336721,4388655,39.632108,-106.902608,,Precip,5/29/16,12/11/20,2020-12-15T22:12:21.7100000,in,1657
8119,US1COGF0077,RIFLE 0.5 ENE,CoCoRaHS,5,39,,CO,262116,4380519,39.541405,-107.768216,,Precip,5/7/16,10/26/20,2020-11-15T22:20:55.0330000,in,1633
8120,US1COGF0078,NEW CASTLE 10.5 S,CoCoRaHS,5,45,,CO,283573,4368024,39.434603,-107.514705,,Precip,8/5/16,10/26/20,2020-11-15T22:20:58.8600000,in,1543
8121,US1COGF0079,RIFLE 0.5 WSW,CoCoRaHS,5,39,,CO,260419,4380149,39.537603,-107.787808,,Precip,5/27/16,12/18/18,2019-08-13T15:29:32.2430000,in,935
8122,US1COGN0065,MARBLE 1.0 WNW,CoCoRaHS,5,38,,CO,309111,4327439,39.075203,-107.206706,,Precip,4/14/16,12/6/17,2019-08-13T15:37:12.7070000,in,601
8123,US1COGR0073,GRANBY 7.7 N,CoCoRaHS,5,51,,CO,421204,4450333,40.199704,-105.925812,,Precip,10/5/16,12/13/20,2020-12-15T22:34:04.3470000,in,1530
8156,US1COME0127,GRAND JUNCTION 3.9 W,CoCoRaHS,5,72,,CO,186342,4332249,39.083005,-108.626012,,Precip,1/26/16,8/5/18,2019-08-14T14:22:22.8570000,in,922
8157,US1COME0133,COLLBRAN 4.6 SSE,CoCoRaHS,5,72,,CO,247684,4340772,39.179602,-107.921009,,Precip,2/11/16,12/13/20,2020-12-15T23:50:20.9600000,in,1767
8158,US1COME0135,GLADE PARK 1.4 NW,CoCoRaHS,5,72,,CO,175663,4325299,39.016609,-108.745916,,Precip,4/22/16,9/24/20,2020-10-15T22:30:21.3630000,in,1616
8159,US1COME0136,DE BEQUE 7.1 SSE,CoCoRaHS,5,72,,CO,227807,4348240,39.240802,-108.153814,,Precip,5/7/16,12/12/20,2020-12-15T23:50:38.8670000,in,1680
8160,US1COME0137,GRAND JUNCTION 3.6 W,CoCoRaHS,5,72,,CO,186921,4331992,39.080902,-108.619213,,Precip,5/16/16,12/13/20,2020-12-15T23:50:45.7730000,in,1672
8161,US1COME0139,FRUITA 1.2 NW,CoCoRaHS,5,72,,CO,176863,4342409,39.170907,-108.740214,,Precip,6/17/16,5/1/19,2019-08-14T14:22:59.4370000,in,1048
8162,US1COME0140,FRUITA 1.1 NNW,CoCoRaHS,5,72,,CO,177067,4342323,39.170209,-108.737816,,Precip,8/10/16,12/13/20,2020-12-15T23:51:03.1170000,in,1586
8163,US1COME0142,FRUITA 0.8 N,CoCoRaHS,5,72,,CO,178087,4342069,39.168303,-108.725913,,Precip,10/5/16,3/9/19,2019-08-14T14:23:08.5730000,in,885
8164,US1COME0143,GRAND JUNCTION 8.0 W,CoCoRaHS,5,72,,CO,180015,4334784,39.103505,-108.700206,,Precip,10/24/16,12/13/20,2020-12-15T23:51:24.8830000,in,1511
8165,US1COME0144,GRAND JUNCTION 0.6 E,CoCoRaHS,5,72,,CO,193625,4332562,39.088407,-108.542111,,Precip,11/27/16,4/4/19,2019-08-14T14:23:20.8270000,in,858
8289,US1COGR0072,FRASER 2.3 NW,CoCoRaHS,5,51,,CO,429175,4423358,39.957405,-105.829214,,Precip,8/28/16,9/25/18,2019-08-13T15:40:35.9170000,in,758
8300,US1COME0146,GRAND JUNCTION 0.9 W,CoCoRaHS,5,72,,CO,191281,4332676,39.088606,-108.569214,,Precip,5/13/17,12/4/20,2020-12-15T23:51:45.1630000,in,1301
8468,US1COME0148,GRAND JUNCTION 3.0 ESE,CoCoRaHS,5,72,,CO,197109,4330559,39.071607,-108.50101,,Precip,11/1/17,12/10/20,2020-12-15T23:52:02.9600000,in,1135
8607,US1COSU0069,SILVERTHORNE 1.0 NNE,CoCoRaHS,5,36,,CO,407774,4391151,39.665205,-106.075205,,Precip,12/4/17,12/13/20,2020-12-16T00:28:07.0230000,in,1105
8666,US1COGF0081,RIFLE 8.9 NE,CoCoRaHS,5,39,,CO,271719,4390173,39.630905,-107.659905,,Precip,4/7/18,12/13/20,2020-12-15T22:30:07.0170000,in,981
8667,US1COGR0074,GRANBY 1.2 N,CoCoRaHS,5,51,,CO,419988,4439967,40.106208,-105.93881,,Precip,5/3/18,10/13/18,2019-08-13T15:40:55.7270000,in,163
8809,US1COME0153,"CLIFTON 1.2 E, CO US",NOAA,5,72,,CO,202258.8,4330817.1,39.075699,-108.441697,User supplied,Precip,7/22/18,12/13/20,2020-12-15T23:52:14.7800000,in,875
8825,US1COGF0082,"GLENWOOD SPRINGS 5.9 SSE, CO US",NOAA,5,38,,CO,304079.8,4371366.1,39.469599,-107.277598,User supplied,Precip,5/14/17,12/11/20,2020-12-15T22:30:19.4300000,in,1307
8826,US1COME0131,"GRAND JUNCTION 0.9 NE, CO US",NOAA,5,72,,CO,193740.2,4333490.7,39.096803,-108.541202,User supplied,Precip,11/28/15,11/8/20,2020-12-15T23:50:14.9570000,in,1807
8827,US1COME0154,"GRAND JUNCTION 1.3 SSW, CO US",NOAA,5,72,,CO,192133.4,4330518.1,39.069499,-108.558405,User supplied,Precip,8/11/18,12/13/20,2020-12-15T23:52:25.0970000,in,855
8828,US1COME0160,"GRAND JUNCTION 1.3 W, CO US",NOAA,5,72,,CO,190585.1,4332358,39.0855,-108.577101,User supplied,Precip,11/3/18,12/13/20,2020-12-15T23:53:10.0200000,in,771
8839,US1COME0155,"PALISADE 0.5 WSW, CO US",NOAA,5,72,,CO,208860.6,4333826.7,39.105002,-108.366796,User supplied,Precip,8/22/18,12/13/20,2020-12-15T23:52:39.8470000,in,844
8991,US1COME0162,"REDLANDS 1.4 SSE, CO US",NOAA,5,72,,CO,184750.8,4330366.2,39.065498,-108.643498,User supplied,Precip,1/1/19,12/13/20,2020-12-15T23:53:26.3330000,in,712
