analysisDate,analysisWdid,analysisStructureName,analysisWrAdminNo,analysisOutOfPriorityPercentOfDay,division,callType,dateTimeSet,dateTimeReleased,waterSourceName,locationWdid,locationStructure,locationWdidStreamMile,priorityWdid,priorityStructure,priorityAdminNo,priorityOrderNo,priorityDate,priorityNo,boundingWdid,boundingStructureName,setComments,releaseComment
2014-02-05T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-06T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-07T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-08T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-09T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-10T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-11T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-12T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-13T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-14T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-15T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-16T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-17T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-18T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-19T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-20T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-21T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-22T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-23T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-24T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-25T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-26T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-27T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2014-02-28T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2013-11-25T10:00:00.0000000,2014-04-04T07:59:00.0000000,COLORADO RIVER,5300584,SHOSHONE POWER PLANT,147.54,5300584,SHOSHONE POWER PLANT,20427.18999,0,1905-12-05T00:00:00.0000000,2P,nan,nan,nan,nan
2015-02-01T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-02T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-03T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-04T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-05T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-06T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-07T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-08T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-09T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-10T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-11T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-12T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-13T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-14T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-15T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-16T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-17T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-18T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-19T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-20T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-21T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-22T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-23T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-24T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-25T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-26T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-27T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2015-02-28T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2014-12-01T08:00:00.0000000,2015-05-15T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,31258.00000,0,1935-08-01T00:00:00.0000000,4A,nan,nan,nan,POWER RIGHT CALLING CONCURRENTLY WITH STORAGE CALL
2016-02-01T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-02T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-03T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-04T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-05T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-06T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-07T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-08T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-09T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-10T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-11T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-12T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
2016-02-13T00:00:00.0000000,3603542,GOOSE PASTURE TARN,11146.00000,0.0,5,CALL,2015-10-26T08:00:00.0000000,2016-05-01T08:00:00.0000000,BLUE RIVER,3600881,GREEN MTN HYDRO-ELECTRIC,15.56,3600881,GREEN MTN HYDRO-ELECTRIC,35237.00000,0,1946-06-23T00:00:00.0000000,nan,nan,nan,CALL CONTINUED AS FUTILE TO THE DOWNSTREAM SENIOR CALL AT CA,POWER PLANT TAKEN OFFLINE FOR MAINTENANCE
