,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,locationWdid,locationStructure,priorityWdid,priorityStructure
49615,2003-04-01T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
49616,2003-04-02T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
49617,2003-04-02T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
49618,2003-04-03T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49619,2003-04-03T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
49620,2003-04-04T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49621,2003-04-04T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49622,2003-04-05T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49623,2003-04-06T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49624,2003-04-06T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49625,2003-04-07T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49626,2003-04-08T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49627,2003-04-09T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49628,2003-04-10T00:00:00.0000000,5103709,WILLIAMS FORK RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49914,2003-04-01T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
49915,2003-04-02T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
49916,2003-04-02T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
49917,2003-04-03T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49918,2003-04-03T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
49919,2003-04-04T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49920,2003-04-04T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49921,2003-04-05T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49922,2003-04-06T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
49923,2003-04-06T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49924,2003-04-07T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49925,2003-04-08T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49926,2003-04-09T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
49927,2003-04-10T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50218,2003-04-01T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50219,2003-04-02T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50220,2003-04-02T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50221,2003-04-03T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50222,2003-04-03T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50223,2003-04-04T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50224,2003-04-04T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50225,2003-04-05T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50226,2003-04-06T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50227,2003-04-06T00:00:00.0000000,5004600,SARVIS DITCH,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50228,2003-04-07T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50229,2003-04-08T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50230,2003-04-09T00:00:00.0000000,5004600,SARVIS DITCH,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50231,2003-04-10T00:00:00.0000000,5004600,SARVIS DITCH,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50522,2003-04-01T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50523,2003-04-02T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50524,2003-04-02T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50525,2003-04-03T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50526,2003-04-03T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50527,2003-04-04T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50528,2003-04-04T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50529,2003-04-05T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50530,2003-04-06T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50531,2003-04-06T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50532,2003-04-07T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50533,2003-04-08T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50534,2003-04-09T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50535,2003-04-10T00:00:00.0000000,5104025,ROBINSON SWAN DITCH NO 1 POND 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50826,2003-04-01T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50827,2003-04-02T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
50828,2003-04-02T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50829,2003-04-03T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50830,2003-04-03T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
50831,2003-04-04T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50832,2003-04-04T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50833,2003-04-05T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50834,2003-04-06T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
50835,2003-04-06T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50836,2003-04-07T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50837,2003-04-08T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50838,2003-04-09T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
50839,2003-04-10T00:00:00.0000000,5104026,ROBINSON SWAN DITCH NO 2 POND 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51130,2003-04-01T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51131,2003-04-02T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51132,2003-04-02T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51133,2003-04-03T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51134,2003-04-03T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51135,2003-04-04T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51136,2003-04-04T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51137,2003-04-05T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51138,2003-04-06T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51139,2003-04-06T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51140,2003-04-07T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51141,2003-04-08T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51142,2003-04-09T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51143,2003-04-10T00:00:00.0000000,5104027,ROBINSON SWAN DITCH NO 1 POND 2,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51434,2003-04-01T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51435,2003-04-02T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51436,2003-04-02T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51437,2003-04-03T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51438,2003-04-03T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51439,2003-04-04T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51440,2003-04-04T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51441,2003-04-05T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51442,2003-04-06T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51443,2003-04-06T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51444,2003-04-07T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51445,2003-04-08T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51446,2003-04-09T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51447,2003-04-10T00:00:00.0000000,5104028,ROBINSON SWAN DITCH NO 2 POND 2,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51738,2003-04-01T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51739,2003-04-02T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
51740,2003-04-02T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51741,2003-04-03T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51742,2003-04-03T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
51743,2003-04-04T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51744,2003-04-04T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51745,2003-04-05T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51746,2003-04-06T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
51747,2003-04-06T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51748,2003-04-07T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51749,2003-04-08T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51750,2003-04-09T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
51751,2003-04-10T00:00:00.0000000,5104029,ROBINSON SWAN DITCH NO 2 POND 3,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52261,2003-04-01T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
52262,2003-04-02T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
52263,2003-04-02T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
52264,2003-04-03T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52265,2003-04-03T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
52266,2003-04-04T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52267,2003-04-04T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
52268,2003-04-05T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
52269,2003-04-06T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
52270,2003-04-06T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52271,2003-04-07T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52272,2003-04-08T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52273,2003-04-09T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
52274,2003-04-10T00:00:00.0000000,3703825,CROSS GUL #2 RESERVOIR,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53222,2003-04-01T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
53223,2003-04-02T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
53224,2003-04-02T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
53225,2003-04-03T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53226,2003-04-03T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
53227,2003-04-04T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53228,2003-04-04T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53229,2003-04-05T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53230,2003-04-06T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53231,2003-04-06T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53232,2003-04-07T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53233,2003-04-08T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53234,2003-04-09T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53235,2003-04-10T00:00:00.0000000,5104032,WHITING RESERVOIR NO 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53631,2003-04-01T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
53632,2003-04-02T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,33.3,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
53633,2003-04-02T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,66.7,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
53634,2003-04-03T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53635,2003-04-03T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,33.3,5300584,SHOSHONE POWER PLANT,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK
53636,2003-04-04T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53637,2003-04-04T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,66.7,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53638,2003-04-05T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,100,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53639,2003-04-06T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,33.3,5300584,SHOSHONE POWER PLANT,5103709,WILLIAMS FORK RESERVOIR
53640,2003-04-06T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,66.7,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53641,2003-04-07T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53642,2003-04-08T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53643,2003-04-09T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,100,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
53644,2003-04-10T00:00:00.0000000,5000576,HAYPARK CANAL HGT NO 1,33.3,5300584,SHOSHONE POWER PLANT,3603543,GREEN MOUNTAIN RESERVOIR
54154,2003-04-01T00:00:00.0000000,3703822,CHERRY LAKE,100,5300584,SHOSHONE POWER PLANT,5300584,SHOSHONE POWER PLANT
