analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
3603672,LAKE LACY,3603543,GREEN MOUNTAIN RESERVOIR,36.0,0.96,5.0,36,15.77,209199.0,36
5103536,MCCOY POND NO 2,7200645,GRAND VALLEY CANAL,5.0,0.96,3.0,51,53.09,940.28,72
5103536,MCCOY POND NO 2,5300584,SHOSHONE POWER PLANT,270.0,0.96,3.0,51,147.54,1408.0,53
3603672,LAKE LACY,7200645,GRAND VALLEY CANAL,5.0,0.96,5.0,36,53.09,940.28,72
5103536,MCCOY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,20.0,0.96,3.0,51,15.77,209199.0,36
3603672,LAKE LACY,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,0.96,5.0,36,15.56,1726.0,36
5103716,EASTWIND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,270.0,0.97,8.0,51,147.54,1408.0,53
5103716,EASTWIND NO 1 RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,0.97,8.0,51,53.09,940.28,72
5103716,EASTWIND NO 1 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,0.97,8.0,51,15.77,209199.0,36
3803632,DRY CREEK POND NO. 1,3800752,HIGHLAND NO 2 DITCH,19.0,0.98,0.3,38,4.3,5.61,38
3803632,DRY CREEK POND NO. 1,3800858,MARTIN DITCH NO 1,115.0,0.98,0.3,38,3.76,1.33,38
3804367,WHITCOMB COLLECTION POND,7200646,GRAND VALLEY PROJECT,70.0,0.99,0.1,38,61.8,2313.7,72
3903565,GOLDMAN STOCK POND NO 5,7200645,GRAND VALLEY CANAL,12.0,0.99,0.003,39,53.09,940.28,72
3903565,GOLDMAN STOCK POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,3.0,0.99,0.003,39,15.77,209199.0,36
3903565,GOLDMAN STOCK POND NO 5,7200646,GRAND VALLEY PROJECT,70.0,0.99,0.003,39,61.8,2313.7,72
3804367,WHITCOMB COLLECTION POND,3603543,GREEN MOUNTAIN RESERVOIR,3.0,0.99,0.1,38,15.77,209199.0,36
3804367,WHITCOMB COLLECTION POND,7200645,GRAND VALLEY CANAL,12.0,0.99,0.1,38,53.09,940.28,72
3703842,HELLSHOLE RESERVOIR,3700720,MUCKEY DITCH,5.0,1.0,0.1,37,15.75,6.28,37
3703569,MIN LAKE MUCKEY,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.0,8.5,37,15.77,209199.0,36
3703855,MCGINLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.0,0.1,37,15.77,209199.0,36
3703842,HELLSHOLE RESERVOIR,3700865,Y & V DITCH NO 1,11.0,1.0,0.1,37,0.2,0.38,37
3703842,HELLSHOLE RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,50.0,1.0,0.1,37,3.41,42.34,37
3703842,HELLSHOLE RESERVOIR,3700698,MCBRAYER DITCH,1.0,1.0,0.1,37,3.72,8.98,37
3703842,HELLSHOLE RESERVOIR,3700761,PHILLIPS DITCH,1.0,1.0,0.1,37,5.83,5.03,37
3703842,HELLSHOLE RESERVOIR,5300584,SHOSHONE POWER PLANT,161.0,1.0,0.1,37,147.54,1408.0,53
3800768,HUNTER CREEK FLUME & PL,7200646,GRAND VALLEY PROJECT,70.0,1.0,15.0,38,61.8,2313.7,72
3703842,HELLSHOLE RESERVOIR,3700728,NEUBAUER DITCH,4.0,1.0,0.1,37,4.51,1.22,37
3703842,HELLSHOLE RESERVOIR,3700561,DAGGETT AND PARKER DITCH,3.0,1.0,0.1,37,5.0,23.26,37
3703842,HELLSHOLE RESERVOIR,3700655,H O R DITCH,3.0,1.0,0.1,37,7.01,18.19,37
3703855,MCGINLEY RESERVOIR,5300584,SHOSHONE POWER PLANT,270.0,1.0,0.1,37,147.54,1408.0,53
3703842,HELLSHOLE RESERVOIR,3700823,STRATTON AND CO DITCH,96.0,1.0,0.1,37,8.34,54.4,37
3703569,MIN LAKE MUCKEY,5300584,SHOSHONE POWER PLANT,270.0,1.0,8.5,37,147.54,1408.0,53
3800768,HUNTER CREEK FLUME & PL,7200645,GRAND VALLEY CANAL,12.0,1.0,15.0,38,53.09,940.28,72
3703842,HELLSHOLE RESERVOIR,3700712,MILLER DITCH,3.0,1.0,0.1,37,8.47,6.87,37
3703569,MIN LAKE MUCKEY,7200645,GRAND VALLEY CANAL,5.0,1.0,8.5,37,53.09,940.28,72
3703855,MCGINLEY RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.0,0.1,37,53.09,940.28,72
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,5300584,SHOSHONE POWER PLANT,259.0,1.01,2.5,36,147.54,1408.0,53
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.01,2.3,36,15.56,1726.0,36
3903564,GOLDMAN STOCK POND NO 4,7200645,GRAND VALLEY CANAL,12.0,1.01,0.002,39,53.09,940.28,72
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.01,2.3,36,15.77,209199.0,36
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,7200645,GRAND VALLEY CANAL,5.0,1.01,2.5,36,53.09,940.28,72
3903564,GOLDMAN STOCK POND NO 4,7200646,GRAND VALLEY PROJECT,70.0,1.01,0.002,39,61.8,2313.7,72
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,7200645,GRAND VALLEY CANAL,5.0,1.01,2.3,36,53.09,940.28,72
3603667,EAGLES NEST GOLF COURSE NO 9 SOUTH POND,5300584,SHOSHONE POWER PLANT,259.0,1.01,2.3,36,147.54,1408.0,53
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.01,2.5,36,15.56,1726.0,36
3603668,EAGLES NEST GOLF COURSE NO 9 NORTH POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.01,2.5,36,15.77,209199.0,36
3903564,GOLDMAN STOCK POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.01,0.002,39,15.77,209199.0,36
3903563,GOLDMAN STOCK POND NO 3,7200645,GRAND VALLEY CANAL,12.0,1.02,0.056,39,53.09,940.28,72
3903562,GOLDMAN STOCK POND NO 2,7200645,GRAND VALLEY CANAL,12.0,1.02,0.056,39,53.09,940.28,72
3903563,GOLDMAN STOCK POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.02,0.056,39,15.77,209199.0,36
3903562,GOLDMAN STOCK POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.02,0.056,39,15.77,209199.0,36
3903561,GOLDMAN STOCK POND NO 1,7200646,GRAND VALLEY PROJECT,70.0,1.02,0.056,39,61.8,2313.7,72
3903561,GOLDMAN STOCK POND NO 1,7200645,GRAND VALLEY CANAL,12.0,1.02,0.056,39,53.09,940.28,72
3903563,GOLDMAN STOCK POND NO 3,7200646,GRAND VALLEY PROJECT,70.0,1.02,0.056,39,61.8,2313.7,72
3903562,GOLDMAN STOCK POND NO 2,7200646,GRAND VALLEY PROJECT,70.0,1.02,0.056,39,61.8,2313.7,72
3903561,GOLDMAN STOCK POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.02,0.056,39,15.77,209199.0,36
3703750,BRERETON POND,7200645,GRAND VALLEY CANAL,5.0,1.05,5.35,37,53.09,940.28,72
3703750,BRERETON POND,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.05,5.35,37,15.77,209199.0,36
3703750,BRERETON POND,5300584,SHOSHONE POWER PLANT,270.0,1.05,5.35,37,147.54,1408.0,53
3603666,EAGLES NEST GOLF COURSE NO 7 POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.06,7.7,36,15.56,1726.0,36
3603666,EAGLES NEST GOLF COURSE NO 7 POND,5300584,SHOSHONE POWER PLANT,259.0,1.06,7.7,36,147.54,1408.0,53
3603666,EAGLES NEST GOLF COURSE NO 7 POND,7200645,GRAND VALLEY CANAL,5.0,1.06,7.7,36,53.09,940.28,72
3603666,EAGLES NEST GOLF COURSE NO 7 POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.06,7.7,36,15.77,209199.0,36
4503716,RODREICK POND NO 1,4500693,MINEOTA DITCH,99.0,1.07,3.67,45,3.19,23.53,45
4503716,RODREICK POND NO 1,4500810,WARD AND REYNOLDS DITCH,2.0,1.07,3.67,45,1.82,9.92,45
4503716,RODREICK POND NO 1,4500576,DIVIDE CREEK HIGHLINE D,30.0,1.07,3.67,45,12.81,155.0,45
4503716,RODREICK POND NO 1,7200646,GRAND VALLEY PROJECT,9.0,1.07,3.67,45,61.8,2313.7,72
4503716,RODREICK POND NO 1,4500725,PORTER DITCH,37.0,1.07,3.67,45,7.94,62.5,45
4503716,RODREICK POND NO 1,4500818,WEST DIVIDE CREEK DITCH,6.0,1.07,3.67,45,5.75,10.89,45
5003681,CRAVEN ON CREEDE RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.08,6.0,50,15.77,209199.0,36
3803996,FOX POND,3801073,WACO DITCH,122.0,1.08,0.26,38,1.19,38.2,38
5003681,CRAVEN ON CREEDE RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.08,6.0,50,53.09,940.28,72
5003681,CRAVEN ON CREEDE RESERVOIR,5300584,SHOSHONE POWER PLANT,270.0,1.08,6.0,50,147.54,1408.0,53
5204030,WAPITI POND,7200645,GRAND VALLEY CANAL,5.0,1.09,0.72,52,53.09,940.28,72
5204030,WAPITI POND,5300584,SHOSHONE POWER PLANT,270.0,1.09,0.72,52,147.54,1408.0,53
5204030,WAPITI POND,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.09,0.72,52,15.77,209199.0,36
3903596,AARON'S LOWER POND,3900574,GRAND TUNNEL DITCH,183.0,1.1,0.49,39,8.23,28.511,39
3903594,AARON'S WATER HOLE,3903508,RIFLE GAP RESERVOIR,182.0,1.1,0.46,39,11.11,13601.0,39
3703803,RED CANYON ESTATES POND NO. 8,5300584,SHOSHONE POWER PLANT,270.0,1.1,3.3,37,147.54,1408.0,53
3903596,AARON'S LOWER POND,3903508,RIFLE GAP RESERVOIR,182.0,1.1,0.49,39,11.11,13601.0,39
3903594,AARON'S WATER HOLE,3900574,GRAND TUNNEL DITCH,183.0,1.1,0.46,39,8.23,28.511,39
3903595,AARON'S FISH POND,3903508,RIFLE GAP RESERVOIR,182.0,1.1,1.65,39,11.11,13601.0,39
3903595,AARON'S FISH POND,3900574,GRAND TUNNEL DITCH,183.0,1.1,1.65,39,8.23,28.511,39
3703803,RED CANYON ESTATES POND NO. 8,7200645,GRAND VALLEY CANAL,5.0,1.1,3.3,37,53.09,940.28,72
3703803,RED CANYON ESTATES POND NO. 8,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.1,3.3,37,15.77,209199.0,36
3804386,HARLEYS POND,3800987,SHEAFFER DITCH,61.0,1.11,3.9,38,5.1,1.3,38
3804386,HARLEYS POND,3800925,PARK DITCH,80.0,1.11,3.9,38,7.58,16.9,38
3804386,HARLEYS POND,7200646,GRAND VALLEY PROJECT,9.0,1.11,3.9,38,61.8,2313.7,72
3804099,OH-BE-JOYFUL RESERVOIR 1,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.13,3.5,38,15.77,209199.0,36
3804099,OH-BE-JOYFUL RESERVOIR 1,7200645,GRAND VALLEY CANAL,12.0,1.13,3.5,38,53.09,940.28,72
3804099,OH-BE-JOYFUL RESERVOIR 1,7200646,GRAND VALLEY PROJECT,70.0,1.13,3.5,38,61.8,2313.7,72
5103502,NEWBERRY POND,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.14,12.0,51,15.77,209199.0,36
3804452,GRE POND & WATER FEATURES,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.14,1.57,38,15.77,209199.0,36
3804158,ZIFF POND,7200645,GRAND VALLEY CANAL,24.0,1.14,2.81,38,53.09,940.28,72
3804052,OH-BE-JOYFUL POND,7200646,GRAND VALLEY PROJECT,70.0,1.14,3.02,38,61.8,2313.7,72
3804158,ZIFF POND,3603543,GREEN MOUNTAIN RESERVOIR,6.0,1.14,2.81,38,15.77,209199.0,36
3804052,OH-BE-JOYFUL POND,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.14,3.02,38,15.77,209199.0,36
3804158,ZIFF POND,7200646,GRAND VALLEY PROJECT,140.0,1.14,2.81,38,61.8,2313.7,72
3804052,OH-BE-JOYFUL POND,7200645,GRAND VALLEY CANAL,12.0,1.14,3.02,38,53.09,940.28,72
5103502,NEWBERRY POND,7200645,GRAND VALLEY CANAL,5.0,1.14,12.0,51,53.09,940.28,72
3804074,SADDLE POND,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.14,40.0,38,15.77,209199.0,36
5103502,NEWBERRY POND,5300584,SHOSHONE POWER PLANT,270.0,1.14,12.0,51,147.54,1408.0,53
3804074,SADDLE POND,7200645,GRAND VALLEY CANAL,12.0,1.14,40.0,38,53.09,940.28,72
3804452,GRE POND & WATER FEATURES,7200646,GRAND VALLEY PROJECT,70.0,1.14,1.57,38,61.8,2313.7,72
3804074,SADDLE POND,7200646,GRAND VALLEY PROJECT,70.0,1.14,40.0,38,61.8,2313.7,72
3804452,GRE POND & WATER FEATURES,7200645,GRAND VALLEY CANAL,12.0,1.14,1.57,38,53.09,940.28,72
5103535,MCCOY POND NO 1,7200645,GRAND VALLEY CANAL,5.0,1.15,1.2,51,53.09,940.28,72
5103535,MCCOY POND NO 1,5300584,SHOSHONE POWER PLANT,270.0,1.15,1.2,51,147.54,1408.0,53
5103535,MCCOY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.15,1.2,51,15.77,209199.0,36
5003642,WHITELY PEAK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.16,773.0,50,15.77,209199.0,36
5003642,WHITELY PEAK RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.16,773.0,50,53.09,940.28,72
5003642,WHITELY PEAK RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0,1.16,773.0,50,147.54,1408.0,53
3704037,HOLE 2 POND E,7200645,GRAND VALLEY CANAL,5.0,1.19,0.05,37,53.09,940.28,72
3704035,HOLE 2 POND C,7200645,GRAND VALLEY CANAL,5.0,1.19,0.965,37,53.09,940.28,72
3801073,WACO DITCH,3801073,WACO DITCH,244.0,1.19,38.2,38,1.19,38.2,38
3704037,HOLE 2 POND E,5300584,SHOSHONE POWER PLANT,270.0,1.19,0.05,37,147.54,1408.0,53
3704037,HOLE 2 POND E,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.19,0.05,37,15.77,209199.0,36
3704035,HOLE 2 POND C,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.19,0.965,37,15.77,209199.0,36
3704035,HOLE 2 POND C,5300584,SHOSHONE POWER PLANT,270.0,1.19,0.965,37,147.54,1408.0,53
5103676,HUNTINGTON RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0,1.2,44.81,51,147.54,1408.0,53
3703847,JAMES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.2,0.2,37,15.77,209199.0,36
3703847,JAMES RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.2,0.2,37,53.09,940.28,72
3704036,HOLE 2 POND D,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.2,0.965,37,15.77,209199.0,36
3704036,HOLE 2 POND D,5300584,SHOSHONE POWER PLANT,270.0,1.2,0.965,37,147.54,1408.0,53
3704036,HOLE 2 POND D,7200645,GRAND VALLEY CANAL,5.0,1.2,0.965,37,53.09,940.28,72
3703847,JAMES RESERVOIR,5300584,SHOSHONE POWER PLANT,270.0,1.2,0.2,37,147.54,1408.0,53
3905288,PEANUT POND,7200646,GRAND VALLEY PROJECT,70.0,1.21,0.35,39,61.8,2313.7,72
3703883,VANHORN RESERVOIR,3700865,Y & V DITCH NO 1,11.0,1.21,0.1,37,0.2,0.38,37
3703883,VANHORN RESERVOIR,3700712,MILLER DITCH,3.0,1.21,0.1,37,8.47,6.87,37
3703883,VANHORN RESERVOIR,3700561,DAGGETT AND PARKER DITCH,3.0,1.21,0.1,37,5.0,23.26,37
3905288,PEANUT POND,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.21,0.35,39,15.77,209199.0,36
4500790,TALLMADGE AND GIBSON D,4500693,MINEOTA DITCH,198.0,1.21,56.05,45,3.19,23.53,45
4500790,TALLMADGE AND GIBSON D,4500818,WEST DIVIDE CREEK DITCH,12.0,1.21,56.05,45,5.75,10.89,45
4500790,TALLMADGE AND GIBSON D,7200646,GRAND VALLEY PROJECT,9.0,1.21,56.05,45,61.8,2313.7,72
4500790,TALLMADGE AND GIBSON D,4500810,WARD AND REYNOLDS DITCH,4.0,1.21,56.05,45,1.82,9.92,45
3905288,PEANUT POND,7200645,GRAND VALLEY CANAL,12.0,1.21,0.35,39,53.09,940.28,72
3703883,VANHORN RESERVOIR,3700655,H O R DITCH,3.0,1.21,0.1,37,7.01,18.19,37
4500790,TALLMADGE AND GIBSON D,4500725,PORTER DITCH,74.0,1.21,56.05,45,7.94,62.5,45
3703883,VANHORN RESERVOIR,5300584,SHOSHONE POWER PLANT,170.0,1.21,0.1,37,147.54,1408.0,53
3703883,VANHORN RESERVOIR,3700823,STRATTON AND CO DITCH,96.0,1.21,0.1,37,8.34,54.4,37
3703883,VANHORN RESERVOIR,3700728,NEUBAUER DITCH,4.0,1.21,0.1,37,4.51,1.22,37
4500790,TALLMADGE AND GIBSON D,4500576,DIVIDE CREEK HIGHLINE D,60.0,1.21,56.05,45,12.81,155.0,45
3703883,VANHORN RESERVOIR,3700720,MUCKEY DITCH,5.0,1.21,0.1,37,15.75,6.28,37
3703883,VANHORN RESERVOIR,3700761,PHILLIPS DITCH,1.0,1.21,0.1,37,5.83,5.03,37
3703883,VANHORN RESERVOIR,3700539,CHATFIELD BARTHOLOMEW D,50.0,1.21,0.1,37,3.41,42.34,37
3703883,VANHORN RESERVOIR,3700698,MCBRAYER DITCH,1.0,1.21,0.1,37,3.72,8.98,37
5103538,QUARTER CIRCLE R DAM,5300584,SHOSHONE POWER PLANT,270.0,1.22,1.5,51,147.54,1408.0,53
5103538,QUARTER CIRCLE R DAM,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.22,1.5,51,15.77,209199.0,36
3703804,RED CANYON ESTATES POND NO. 9,5300584,SHOSHONE POWER PLANT,270.0,1.22,5.3,37,147.54,1408.0,53
3703804,RED CANYON ESTATES POND NO. 9,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.22,5.3,37,15.77,209199.0,36
3703804,RED CANYON ESTATES POND NO. 9,7200645,GRAND VALLEY CANAL,5.0,1.22,5.3,37,53.09,940.28,72
5103538,QUARTER CIRCLE R DAM,7200645,GRAND VALLEY CANAL,5.0,1.22,1.5,51,53.09,940.28,72
3703931,EWING POND,5300584,SHOSHONE POWER PLANT,270.0,1.23,8.13,37,147.54,1408.0,53
3703931,EWING POND,7200645,GRAND VALLEY CANAL,5.0,1.23,8.13,37,53.09,940.28,72
3703931,EWING POND,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.23,8.13,37,15.77,209199.0,36
5003683,GORE LAKES RANCH RES. NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.24,0.5,50,15.77,209199.0,36
5003683,GORE LAKES RANCH RES. NO. 2,5300584,SHOSHONE POWER PLANT,270.0,1.24,0.5,50,147.54,1408.0,53
3803515,LAZY O RESERVOIR NO. 2,7200645,GRAND VALLEY CANAL,12.0,1.24,25.49,38,53.09,940.28,72
3803515,LAZY O RESERVOIR NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.24,25.49,38,15.77,209199.0,36
5003683,GORE LAKES RANCH RES. NO. 2,7200645,GRAND VALLEY CANAL,5.0,1.24,0.5,50,53.09,940.28,72
3803515,LAZY O RESERVOIR NO. 2,7200646,GRAND VALLEY PROJECT,70.0,1.24,25.49,38,61.8,2313.7,72
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.25,1.3,36,15.56,1726.0,36
3603669,EAGLES NEST GOLF COURSE NO12 POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.25,3.2,36,15.56,1726.0,36
3603669,EAGLES NEST GOLF COURSE NO12 POND,7200645,GRAND VALLEY CANAL,5.0,1.25,3.2,36,53.09,940.28,72
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.25,1.3,36,15.77,209199.0,36
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,5300584,SHOSHONE POWER PLANT,259.0,1.25,1.3,36,147.54,1408.0,53
3603669,EAGLES NEST GOLF COURSE NO12 POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.25,3.2,36,15.77,209199.0,36
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,7200645,GRAND VALLEY CANAL,5.0,1.25,1.3,36,53.09,940.28,72
3603669,EAGLES NEST GOLF COURSE NO12 POND,5300584,SHOSHONE POWER PLANT,259.0,1.25,3.2,36,147.54,1408.0,53
3905300,SKELETON POND,7200645,GRAND VALLEY CANAL,12.0,1.26,0.2,39,53.09,940.28,72
3905300,SKELETON POND,7200646,GRAND VALLEY PROJECT,70.0,1.26,0.2,39,61.8,2313.7,72
3905300,SKELETON POND,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.26,0.2,39,15.77,209199.0,36
7000521,CLEAR CREEK DITCH,7200646,GRAND VALLEY PROJECT,5.0,1.28,50.43,70,61.8,2313.7,72
3803560,POND NO 3,7200645,GRAND VALLEY CANAL,12.0,1.28,0.923,38,53.09,940.28,72
5204029,MARBLE POND,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.28,0.5,52,15.77,209199.0,36
7000521,CLEAR CREEK DITCH,7000580,RESERVOIR DITCH,87.0,1.28,50.43,70,5.02,37.4,70
5204029,MARBLE POND,7200645,GRAND VALLEY CANAL,5.0,1.28,0.5,52,53.09,940.28,72
3803560,POND NO 3,7200646,GRAND VALLEY PROJECT,70.0,1.28,0.923,38,61.8,2313.7,72
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.28,0.22,37,15.77,209199.0,36
3603635,WYLER RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.28,15.0,36,15.56,1726.0,36
3803560,POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.28,0.923,38,15.77,209199.0,36
3603635,WYLER RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.28,15.0,36,53.09,940.28,72
3603635,WYLER RESERVOIR,5300584,SHOSHONE POWER PLANT,259.0,1.28,15.0,36,147.54,1408.0,53
3603635,WYLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.28,15.0,36,15.77,209199.0,36
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,5300584,SHOSHONE POWER PLANT,270.0,1.28,0.22,37,147.54,1408.0,53
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,7200645,GRAND VALLEY CANAL,5.0,1.28,0.22,37,53.09,940.28,72
5204029,MARBLE POND,5300584,SHOSHONE POWER PLANT,270.0,1.28,0.5,52,147.54,1408.0,53
5104048,NIELSEN RESERVOIR,5300584,SHOSHONE POWER PLANT,270.0,1.29,9.0,51,147.54,1408.0,53
5104048,NIELSEN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.29,9.0,51,15.77,209199.0,36
5103603,GRAND CREEK RANCH RESERVOIR - UPPER,3603543,GREEN MOUNTAIN RESERVOIR,20.0,1.29,20.9,51,15.77,209199.0,36
5103603,GRAND CREEK RANCH RESERVOIR - UPPER,7200645,GRAND VALLEY CANAL,5.0,1.29,20.9,51,53.09,940.28,72
5103603,GRAND CREEK RANCH RESERVOIR - UPPER,5300584,SHOSHONE POWER PLANT,270.0,1.29,20.9,51,147.54,1408.0,53
5104048,NIELSEN RESERVOIR,7200645,GRAND VALLEY CANAL,5.0,1.29,9.0,51,53.09,940.28,72
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,540.0,1.3,33.55,51,147.54,1408.0,53
5103552,GRAND ELK POND A,3603543,GREEN MOUNTAIN RESERVOIR,40.0,1.3,33.55,51,15.77,209199.0,36
5103552,GRAND ELK POND A,7200645,GRAND VALLEY CANAL,10.0,1.3,33.55,51,53.09,940.28,72
3603539,BEARDSLEY NO 1 POND,3600881,GREEN MTN HYDRO-ELECTRIC,65.0,1.31,2.5,36,15.56,1726.0,36
3603539,BEARDSLEY NO 1 POND,5300584,SHOSHONE POWER PLANT,259.0,1.31,2.5,36,147.54,1408.0,53
3804138,MCCLOSKEY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.31,1.0,38,15.77,209199.0,36
4503758,DR POND NO.7,7200646,GRAND VALLEY PROJECT,9.0,1.31,7.56,45,61.8,2313.7,72
4503758,DR POND NO.7,4500810,WARD AND REYNOLDS DITCH,2.0,1.31,7.56,45,1.82,9.92,45
3804138,MCCLOSKEY POND NO 2,7200646,GRAND VALLEY PROJECT,70.0,1.31,1.0,38,61.8,2313.7,72
3804138,MCCLOSKEY POND NO 2,7200645,GRAND VALLEY CANAL,12.0,1.31,1.0,38,53.09,940.28,72
4503758,DR POND NO.7,4500725,PORTER DITCH,37.0,1.31,7.56,45,7.94,62.5,45
4503758,DR POND NO.7,4500576,DIVIDE CREEK HIGHLINE D,30.0,1.31,7.56,45,12.81,155.0,45
3603539,BEARDSLEY NO 1 POND,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.31,2.5,36,15.77,209199.0,36
4503758,DR POND NO.7,4500818,WEST DIVIDE CREEK DITCH,6.0,1.31,7.56,45,5.75,10.89,45
4503758,DR POND NO.7,4500693,MINEOTA DITCH,99.0,1.31,7.56,45,3.19,23.53,45
3603539,BEARDSLEY NO 1 POND,7200645,GRAND VALLEY CANAL,5.0,1.31,2.5,36,53.09,940.28,72
3904008,UPPER ANVIL POINTS RES,7200645,GRAND VALLEY CANAL,12.0,1.32,3.5,39,53.09,940.28,72
3904007,LOWER ANVIL POINTS RES,7200646,GRAND VALLEY PROJECT,70.0,1.32,5.3,39,61.8,2313.7,72
3904008,UPPER ANVIL POINTS RES,7200646,GRAND VALLEY PROJECT,70.0,1.32,3.5,39,61.8,2313.7,72
3904008,UPPER ANVIL POINTS RES,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.32,3.5,39,15.77,209199.0,36
3904007,LOWER ANVIL POINTS RES,7200645,GRAND VALLEY CANAL,12.0,1.32,5.3,39,53.09,940.28,72
3904007,LOWER ANVIL POINTS RES,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.32,5.3,39,15.77,209199.0,36
3601085,COPPER MTN WEST LAKE PIPELINE 1,3603543,GREEN MOUNTAIN RESERVOIR,36.0,1.33,14.4,36,15.77,209199.0,36
3803747,THOMAS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,3.0,1.33,92.39,38,15.77,209199.0,36
3803747,THOMAS RESERVOIR,7200645,GRAND VALLEY CANAL,12.0,1.33,92.39,38,53.09,940.28,72
3803983,TYBAR POND,7200646,GRAND VALLEY PROJECT,70.0,1.33,1.0,38,61.8,2313.7,72
