analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
5104023,PASCAL POND NO 2,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.76,3.8,51,64.54,200.0,36
5104023,PASCAL POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.76,3.8,51,45.59,520.0,36
5104023,PASCAL POND NO 2,5103709,WILLIAMS FORK RESERVOIR,10.292,1.76,3.8,51,2.22,187274.0,51
3704044,CLUBHOUSE POND,5103709,WILLIAMS FORK RESERVOIR,10.292,1.77,0.18600000000000005,37,2.22,187274.0,51
3704044,CLUBHOUSE POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.77,0.18600000000000005,37,45.59,520.0,36
3704044,CLUBHOUSE POND,5300584,SHOSHONE POWER PLANT,187.313,1.77,0.18600000000000005,37,147.54,1408.0,53
3704044,CLUBHOUSE POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.77,0.18600000000000005,37,15.77,209199.0,36
3704044,CLUBHOUSE POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.77,0.18600000000000005,37,64.54,200.0,36
3704039,HOLE 13 POND B,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.78,0.17300000000000001,37,45.59,520.0,36
3704039,HOLE 13 POND B,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.78,0.17300000000000001,37,15.77,209199.0,36
3704039,HOLE 13 POND B,5103709,WILLIAMS FORK RESERVOIR,10.292,1.78,0.17300000000000001,37,2.22,187274.0,51
3704039,HOLE 13 POND B,5300584,SHOSHONE POWER PLANT,187.313,1.78,0.17300000000000001,37,147.54,1408.0,53
3704039,HOLE 13 POND B,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.78,0.17300000000000001,37,64.54,200.0,36
3603565,REYNOLDS RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,1.79,206.84,36,2.22,187274.0,51
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,187.313,1.79,0.6,37,147.54,1408.0,53
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.79,206.84,36,15.77,209199.0,36
3703808,RED CANYON ESTATES POND NO. 13,5103709,WILLIAMS FORK RESERVOIR,10.292,1.79,0.6,37,2.22,187274.0,51
3703808,RED CANYON ESTATES POND NO. 13,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.79,0.6,37,45.59,520.0,36
3703808,RED CANYON ESTATES POND NO. 13,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.79,0.6,37,64.54,200.0,36
3603565,REYNOLDS RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,1.79,206.84,36,147.54,1408.0,53
3703808,RED CANYON ESTATES POND NO. 13,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.79,0.6,37,15.77,209199.0,36
5303571,PERRY POND NO 3,5103709,WILLIAMS FORK RESERVOIR,20.584,1.83,3.49,53,2.22,187274.0,51
5303569,PERRY POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,17.498,1.83,1.41,53,45.59,520.0,36
5303569,PERRY POND NO 1,5103709,WILLIAMS FORK RESERVOIR,20.584,1.83,1.41,53,2.22,187274.0,51
3704042,RED FOX POND A,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.83,0.146,37,64.54,200.0,36
5104022,PASCAL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.83,1.4,51,15.77,209199.0,36
5104022,PASCAL POND NO 1,5103709,WILLIAMS FORK RESERVOIR,10.292,1.83,1.4,51,2.22,187274.0,51
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,374.626,1.83,3.49,53,147.54,1408.0,53
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,374.626,1.83,1.41,53,147.54,1408.0,53
5303571,PERRY POND NO 3,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,1.96,1.83,3.49,53,64.54,200.0,36
3703542,MIN LAKE BRADY NO 1,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.83,13.0,37,45.59,520.0,36
3703542,MIN LAKE BRADY NO 1,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.83,13.0,37,15.77,209199.0,36
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,187.313,1.83,1.4,51,147.54,1408.0,53
5303569,PERRY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,70.75,1.83,1.41,53,15.77,209199.0,36
5104022,PASCAL POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.83,1.4,51,45.59,520.0,36
3704042,RED FOX POND A,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.83,0.146,37,15.77,209199.0,36
5303571,PERRY POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,17.498,1.83,3.49,53,45.59,520.0,36
5303569,PERRY POND NO 1,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,1.96,1.83,1.41,53,64.54,200.0,36
3704042,RED FOX POND A,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.83,0.146,37,45.59,520.0,36
3704042,RED FOX POND A,5300584,SHOSHONE POWER PLANT,187.313,1.83,0.146,37,147.54,1408.0,53
3703542,MIN LAKE BRADY NO 1,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.83,13.0,37,64.54,200.0,36
5104022,PASCAL POND NO 1,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.83,1.4,51,64.54,200.0,36
3704042,RED FOX POND A,5103709,WILLIAMS FORK RESERVOIR,10.292,1.83,0.146,37,2.22,187274.0,51
3703542,MIN LAKE BRADY NO 1,5300584,SHOSHONE POWER PLANT,187.313,1.83,13.0,37,147.54,1408.0,53
3703542,MIN LAKE BRADY NO 1,5103709,WILLIAMS FORK RESERVOIR,10.292,1.83,13.0,37,2.22,187274.0,51
5303571,PERRY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,70.75,1.83,3.49,53,15.77,209199.0,36
3703878,TRAER GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.84,0.5,37,15.77,209199.0,36
3704040,HOLE 13 POND C,5103709,WILLIAMS FORK RESERVOIR,10.292,1.84,0.226,37,2.22,187274.0,51
3703878,TRAER GULCH RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.84,0.5,37,64.54,200.0,36
3703878,TRAER GULCH RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.84,0.5,37,45.59,520.0,36
3704040,HOLE 13 POND C,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.84,0.226,37,15.77,209199.0,36
3704040,HOLE 13 POND C,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.84,0.226,37,45.59,520.0,36
3703878,TRAER GULCH RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,1.84,0.5,37,2.22,187274.0,51
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,1.84,0.5,37,147.54,1408.0,53
3704040,HOLE 13 POND C,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.84,0.226,37,64.54,200.0,36
3704040,HOLE 13 POND C,5300584,SHOSHONE POWER PLANT,187.313,1.84,0.226,37,147.54,1408.0,53
3704093,JONES CASTLE CREEK POND NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.86,2.5,37,15.77,209199.0,36
3704093,JONES CASTLE CREEK POND NO. 2,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.86,2.5,37,45.59,520.0,36
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,374.626,1.86,69.1942,52,147.54,1408.0,53
5203940,JONES RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,70.75,1.86,69.1942,52,15.77,209199.0,36
5203940,JONES RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,20.584,1.86,69.1942,52,2.22,187274.0,51
3703743,JONES CASTLE CREEK POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.86,7.386,37,45.59,520.0,36
5203940,JONES RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.86,69.1942,52,45.59,520.0,36
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,187.313,1.86,2.5,37,147.54,1408.0,53
3703743,JONES CASTLE CREEK POND,5103709,WILLIAMS FORK RESERVOIR,10.292,1.86,7.386,37,2.22,187274.0,51
3703743,JONES CASTLE CREEK POND,5300584,SHOSHONE POWER PLANT,187.313,1.86,7.386,37,147.54,1408.0,53
3704093,JONES CASTLE CREEK POND NO. 2,5103709,WILLIAMS FORK RESERVOIR,10.292,1.86,2.5,37,2.22,187274.0,51
5203940,JONES RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.86,69.1942,52,64.54,200.0,36
3704093,JONES CASTLE CREEK POND NO. 2,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.86,2.5,37,64.54,200.0,36
3703743,JONES CASTLE CREEK POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.86,7.386,37,15.77,209199.0,36
3703743,JONES CASTLE CREEK POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.86,7.386,37,64.54,200.0,36
5100958,CBT WILLOW CREEK FEEDER,5300584,SHOSHONE POWER PLANT,187.313,1.87,400.0,51,147.54,1408.0,53
3703809,RED CANYON ESTATES POND NO. 14,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.88,0.3,37,45.59,520.0,36
3703809,RED CANYON ESTATES POND NO. 14,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.88,0.3,37,64.54,200.0,36
3703809,RED CANYON ESTATES POND NO. 14,5103709,WILLIAMS FORK RESERVOIR,10.292,1.88,0.3,37,2.22,187274.0,51
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,187.313,1.88,0.3,37,147.54,1408.0,53
3703809,RED CANYON ESTATES POND NO. 14,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.88,0.3,37,15.77,209199.0,36
3703718,JHY RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,1.89,4.016,37,147.54,1408.0,53
3703718,JHY RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.89,4.016,37,45.59,520.0,36
3703718,JHY RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.89,4.016,37,64.54,200.0,36
3600687,KIRKWOOD DITCH,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.89,16.65,36,15.77,209199.0,36
3600687,KIRKWOOD DITCH,5103709,WILLIAMS FORK RESERVOIR,10.292,1.89,16.65,36,2.22,187274.0,51
3703718,JHY RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,1.89,4.016,37,2.22,187274.0,51
3703718,JHY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.89,4.016,37,15.77,209199.0,36
3600687,KIRKWOOD DITCH,5300584,SHOSHONE POWER PLANT,187.313,1.89,16.65,36,147.54,1408.0,53
3703688,PETTY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.91,0.325,37,15.77,209199.0,36
3703688,PETTY RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.91,0.325,37,64.54,200.0,36
3703688,PETTY RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,1.91,0.325,37,2.22,187274.0,51
3703688,PETTY RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,1.91,0.325,37,147.54,1408.0,53
3703688,PETTY RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.91,0.325,37,45.59,520.0,36
3703944,BUCKHORN POND NO 1,5103709,WILLIAMS FORK RESERVOIR,10.292,1.92,77.05,37,2.22,187274.0,51
3703944,BUCKHORN POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.92,77.05,37,45.59,520.0,36
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,187.313,1.92,77.05,37,147.54,1408.0,53
3703944,BUCKHORN POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.92,77.05,37,15.77,209199.0,36
3703944,BUCKHORN POND NO 1,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.92,77.05,37,64.54,200.0,36
5003675,GOOGLY EYED POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.96,1.4,50,45.59,520.0,36
5003675,GOOGLY EYED POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.96,1.4,50,64.54,200.0,36
5003675,GOOGLY EYED POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.96,1.4,50,15.77,209199.0,36
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,187.313,1.96,1.4,50,147.54,1408.0,53
5003675,GOOGLY EYED POND,5103709,WILLIAMS FORK RESERVOIR,10.292,1.96,1.4,50,2.22,187274.0,51
5103660,F W LINKE NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,1.97,61.2,51,147.54,1408.0,53
5103660,F W LINKE NO 2 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.97,61.2,51,15.77,209199.0,36
5103660,F W LINKE NO 2 RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.97,61.2,51,45.59,520.0,36
5103660,F W LINKE NO 2 RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.97,61.2,51,64.54,200.0,36
5103660,F W LINKE NO 2 RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,1.97,61.2,51,2.22,187274.0,51
5100907,WILLIAMS FORK DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,187.313,1.98,30.67,51,147.54,1408.0,53
3703990,RED CANYON POND 15 (A),3603543,GREEN MOUNTAIN RESERVOIR,35.375,1.99,0.2,37,15.77,209199.0,36
3703990,RED CANYON POND 15 (A),3604684,BLUE RIVER DIVERSION PROJECT,8.749,1.99,0.2,37,45.59,520.0,36
3703990,RED CANYON POND 15 (A),3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,1.99,0.2,37,64.54,200.0,36
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,187.313,1.99,0.2,37,147.54,1408.0,53
3703990,RED CANYON POND 15 (A),5103709,WILLIAMS FORK RESERVOIR,10.292,1.99,0.2,37,2.22,187274.0,51
3703590,MIN LAKE WHITNEY,5103709,WILLIAMS FORK RESERVOIR,10.292,2.0,84.0,37,2.22,187274.0,51
3703590,MIN LAKE WHITNEY,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.0,84.0,37,64.54,200.0,36
3703590,MIN LAKE WHITNEY,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.0,84.0,37,45.59,520.0,36
3703590,MIN LAKE WHITNEY,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.0,84.0,37,15.77,209199.0,36
3703590,MIN LAKE WHITNEY,5300584,SHOSHONE POWER PLANT,187.313,2.0,84.0,37,147.54,1408.0,53
3603661,MILLIGAN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.02,10.0,36,15.77,209199.0,36
3603661,MILLIGAN RESERVOIR,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.02,10.0,36,64.54,200.0,36
3603661,MILLIGAN RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,2.02,10.0,36,2.22,187274.0,51
3603661,MILLIGAN RESERVOIR,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.02,10.0,36,45.59,520.0,36
3603661,MILLIGAN RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,2.02,10.0,36,147.54,1408.0,53
3703991,RED CANYON POND 15 (B),3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.06,0.05,37,45.59,520.0,36
3703991,RED CANYON POND 15 (B),3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.06,0.05,37,15.77,209199.0,36
3703991,RED CANYON POND 15 (B),3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.06,0.05,37,64.54,200.0,36
3703991,RED CANYON POND 15 (B),5103709,WILLIAMS FORK RESERVOIR,10.292,2.06,0.05,37,2.22,187274.0,51
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,187.313,2.06,0.05,37,147.54,1408.0,53
3604687,CON-HOOSIER SYS CRYSTAL DITCH,5103709,WILLIAMS FORK RESERVOIR,10.292,2.09,40.0,36,2.22,187274.0,51
3604687,CON-HOOSIER SYS CRYSTAL DITCH,5300584,SHOSHONE POWER PLANT,187.313,2.09,40.0,36,147.54,1408.0,53
3604687,CON-HOOSIER SYS CRYSTAL DITCH,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.09,40.0,36,45.59,520.0,36
3604687,CON-HOOSIER SYS CRYSTAL DITCH,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.09,40.0,36,15.77,209199.0,36
3703731,MIRANDA POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.09,4.1,37,15.77,209199.0,36
3703731,MIRANDA POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.09,4.1,37,45.59,520.0,36
3703731,MIRANDA POND,5103709,WILLIAMS FORK RESERVOIR,10.292,2.09,4.1,37,2.22,187274.0,51
3703731,MIRANDA POND,5300584,SHOSHONE POWER PLANT,187.313,2.09,4.1,37,147.54,1408.0,53
3703731,MIRANDA POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.09,4.1,37,64.54,200.0,36
3701066,COLUMBINE DITCH HDG 2,5300584,SHOSHONE POWER PLANT,187.313,2.1,20.0,37,147.54,1408.0,53
3703992,RED CANYON POND 15C,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.11,0.05,37,15.77,209199.0,36
3703992,RED CANYON POND 15C,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.11,0.05,37,45.59,520.0,36
3703992,RED CANYON POND 15C,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.11,0.05,37,64.54,200.0,36
3703992,RED CANYON POND 15C,5103709,WILLIAMS FORK RESERVOIR,10.292,2.11,0.05,37,2.22,187274.0,51
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,187.313,2.11,0.05,37,147.54,1408.0,53
3703759,PILGRIM RANCH POND NO 9,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.33,37,45.59,520.0,36
3703995,GART POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,1.22,37,45.59,520.0,36
3703754,PILGRIM RANCH POND NO 4,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.14,37,64.54,200.0,36
3703753,PILGRIM RANCH POND NO 3,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.11,37,64.54,200.0,36
3703995,GART POND,5300584,SHOSHONE POWER PLANT,187.313,2.12,1.22,37,147.54,1408.0,53
3703759,PILGRIM RANCH POND NO 9,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.33,37,147.54,1408.0,53
3703757,PILGRIM RANCH POND NO 7,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.33,37,45.59,520.0,36
3703603,LAKE CREEK  MEADOWS RES,5300584,SHOSHONE POWER PLANT,187.313,2.12,3.43,37,147.54,1408.0,53
3703755,PILGRIM RANCH POND NO 5,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.06,37,2.22,187274.0,51
3703751,PILGRIM RANCH POND NO 1,5300584,SHOSHONE POWER PLANT,187.313,2.12,2.0,37,147.54,1408.0,53
3703686,MONROE POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.73,37,15.77,209199.0,36
3703995,GART POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,1.22,37,64.54,200.0,36
3703753,PILGRIM RANCH POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.11,37,45.59,520.0,36
3703603,LAKE CREEK  MEADOWS RES,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,3.43,37,64.54,200.0,36
3703603,LAKE CREEK  MEADOWS RES,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,3.43,37,45.59,520.0,36
3703686,MONROE POND,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.73,37,147.54,1408.0,53
3703753,PILGRIM RANCH POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.11,37,15.77,209199.0,36
3703760,PILGRIM RANCH POND NO 10,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.33,37,45.59,520.0,36
3703756,PILGRIM RANCH POND NO 6,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.33,37,15.77,209199.0,36
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.33,37,147.54,1408.0,53
3703765,PILGRIM RANCH POND NO 15,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.33,37,2.22,187274.0,51
3703757,PILGRIM RANCH POND NO 7,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.33,37,2.22,187274.0,51
3703760,PILGRIM RANCH POND NO 10,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.33,37,147.54,1408.0,53
3703751,PILGRIM RANCH POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,2.0,37,15.77,209199.0,36
3703759,PILGRIM RANCH POND NO 9,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.33,37,2.22,187274.0,51
3703995,GART POND,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,1.22,37,2.22,187274.0,51
3703756,PILGRIM RANCH POND NO 6,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.33,37,45.59,520.0,36
3703765,PILGRIM RANCH POND NO 15,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.33,37,15.77,209199.0,36
3703759,PILGRIM RANCH POND NO 9,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.33,37,15.77,209199.0,36
3703754,PILGRIM RANCH POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.14,37,15.77,209199.0,36
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.06,37,147.54,1408.0,53
3703995,GART POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,1.22,37,15.77,209199.0,36
3703755,PILGRIM RANCH POND NO 5,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.06,37,15.77,209199.0,36
3703757,PILGRIM RANCH POND NO 7,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.33,37,15.77,209199.0,36
3703603,LAKE CREEK  MEADOWS RES,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,3.43,37,2.22,187274.0,51
3703755,PILGRIM RANCH POND NO 5,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.06,37,45.59,520.0,36
3703760,PILGRIM RANCH POND NO 10,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,0.33,37,15.77,209199.0,36
3703759,PILGRIM RANCH POND NO 9,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.33,37,64.54,200.0,36
3703765,PILGRIM RANCH POND NO 15,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.33,37,147.54,1408.0,53
3703760,PILGRIM RANCH POND NO 10,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.33,37,64.54,200.0,36
3703686,MONROE POND,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.73,37,45.59,520.0,36
3703686,MONROE POND,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.73,37,64.54,200.0,36
3703765,PILGRIM RANCH POND NO 15,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.33,37,64.54,200.0,36
5103683,MARIETTA RESERVOIR,5300584,SHOSHONE POWER PLANT,187.313,2.12,14.86,51,147.54,1408.0,53
3703751,PILGRIM RANCH POND NO 1,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,2.0,37,64.54,200.0,36
3703765,PILGRIM RANCH POND NO 15,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.33,37,45.59,520.0,36
3703756,PILGRIM RANCH POND NO 6,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.33,37,2.22,187274.0,51
3703754,PILGRIM RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.14,37,147.54,1408.0,53
3703753,PILGRIM RANCH POND NO 3,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.11,37,2.22,187274.0,51
3703603,LAKE CREEK  MEADOWS RES,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.12,3.43,37,15.77,209199.0,36
3703757,PILGRIM RANCH POND NO 7,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.33,37,64.54,200.0,36
3703755,PILGRIM RANCH POND NO 5,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.06,37,64.54,200.0,36
3703760,PILGRIM RANCH POND NO 10,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.33,37,2.22,187274.0,51
3703686,MONROE POND,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.73,37,2.22,187274.0,51
3703751,PILGRIM RANCH POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,2.0,37,45.59,520.0,36
3703751,PILGRIM RANCH POND NO 1,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,2.0,37,2.22,187274.0,51
3703756,PILGRIM RANCH POND NO 6,3604683,CON-HOOSIER SYS BLUE RIVER DITCH,0.98,2.12,0.33,37,64.54,200.0,36
3700560,CREAMERY DITCH,5300584,SHOSHONE POWER PLANT,187.313,2.12,22.96,37,147.54,1408.0,53
3703753,PILGRIM RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.11,37,147.54,1408.0,53
3703754,PILGRIM RANCH POND NO 4,5103709,WILLIAMS FORK RESERVOIR,10.292,2.12,0.14,37,2.22,187274.0,51
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,187.313,2.12,0.33,37,147.54,1408.0,53
3703754,PILGRIM RANCH POND NO 4,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.12,0.14,37,45.59,520.0,36
5103693,ROCK CREEK RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,2.15,193.0,51,2.22,187274.0,51
3703789,GOLDEN POND,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.15,19.6,37,15.77,209199.0,36
5000576,HAYPARK CANAL HGT NO 1,3604684,BLUE RIVER DIVERSION PROJECT,8.749,2.15,75.0,50,45.59,520.0,36
5103693,ROCK CREEK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,35.375,2.15,193.0,51,15.77,209199.0,36
3703863,N MILLER RESERVOIR,5103709,WILLIAMS FORK RESERVOIR,10.292,2.15,0.2,37,2.22,187274.0,51
