analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,74.333,1.66,0.06,37,147.54,1408.0,53
3703539,MIN LAKE BRADY 2 (SOPRIS,5300584,SHOSHONE POWER PLANT,74.333,1.66,143.0,37,147.54,1408.0,53
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,1.68,90.66,53,147.54,1408.0,53
3603680,HOUSE POND 1,3603543,GREEN MOUNTAIN RESERVOIR,316.449,1.68,2.0,36,15.77,209199.0,36
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,74.333,1.7,0.07,37,147.54,1408.0,53
3804364,DELISE AUGMENTATION POND,3801132,WALTHEN DITCH,9.0,1.7,0.8740000000000001,38,0.4,16.2773,38
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,74.333,1.74,1.56,52,147.54,1408.0,53
5104023,PASCAL POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,1.76,3.8,51,147.54,1408.0,53
3704044,CLUBHOUSE POND,5300584,SHOSHONE POWER PLANT,74.333,1.77,0.18600000000000005,37,147.54,1408.0,53
3704039,HOLE 13 POND B,5300584,SHOSHONE POWER PLANT,74.333,1.78,0.173,37,147.54,1408.0,53
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,74.333,1.79,0.6,37,147.54,1408.0,53
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,292.241,1.79,206.84,36,15.77,209199.0,36
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,148.666,1.83,3.49,53,147.54,1408.0,53
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,1.83,1.4,51,147.54,1408.0,53
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,148.666,1.83,1.41,53,147.54,1408.0,53
3704042,RED FOX POND A,5300584,SHOSHONE POWER PLANT,74.333,1.83,0.146,37,147.54,1408.0,53
3803676,PICNIC POND,3801132,WALTHEN DITCH,9.0,1.83,1.25,38,0.4,16.2773,38
3703542,MIN LAKE BRADY NO 1,5300584,SHOSHONE POWER PLANT,74.333,1.83,13.0,37,147.54,1408.0,53
3704040,HOLE 13 POND C,5300584,SHOSHONE POWER PLANT,74.333,1.84,0.226,37,147.54,1408.0,53
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,1.84,0.5,37,147.54,1408.0,53
3704093,JONES CASTLE CREEK POND NO. 2,5300584,SHOSHONE POWER PLANT,74.333,1.86,2.5,37,147.54,1408.0,53
5203940,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,1.86,69.1942,52,147.54,1408.0,53
3703743,JONES CASTLE CREEK POND,5300584,SHOSHONE POWER PLANT,74.333,1.86,7.386,37,147.54,1408.0,53
5100958,CBT WILLOW CREEK FEEDER,5300584,SHOSHONE POWER PLANT,74.333,1.87,400.0,51,147.54,1408.0,53
3703809,RED CANYON ESTATES POND NO. 14,5300584,SHOSHONE POWER PLANT,74.333,1.88,0.3,37,147.54,1408.0,53
7203624,HORSE RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,1.88,1.0,72,16.59,12.08,72
7203688,WALT RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,1.88,1.0,72,16.59,12.08,72
3803508,TEAL POND,3800925,PARK DITCH,35.958,1.89,0.9,38,7.58,16.9,38
3803740,RALSTON RESERVOIR NO 1,3800925,PARK DITCH,35.958,1.89,79.9,38,7.58,16.9,38
3600687,KIRKWOOD DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241,1.89,16.65,36,15.77,209199.0,36
3703718,JHY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,1.89,4.016,37,147.54,1408.0,53
3703688,PETTY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,1.91,0.325,37,147.54,1408.0,53
3703944,BUCKHORN POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,1.92,77.05,37,147.54,1408.0,53
5003675,GOOGLY EYED POND,5300584,SHOSHONE POWER PLANT,74.333,1.96,1.4,50,147.54,1408.0,53
5003675,GOOGLY EYED POND,5004920,WOLFORD MPWCD POOL,9.0,1.96,1.4,50,13.16,0.0,50
5103660,F W LINKE NO 2 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,1.97,61.2,51,147.54,1408.0,53
5100907,WILLIAMS FORK DIVERSION PROJECT,5300584,SHOSHONE POWER PLANT,74.333,1.98,30.67,51,147.54,1408.0,53
3703990,RED CANYON POND 15 (A),5300584,SHOSHONE POWER PLANT,74.333,1.99,0.2,37,147.54,1408.0,53
3803959,BUCK POINT RANCH RES 2,3800925,PARK DITCH,35.958,1.99,15.0,38,7.58,16.9,38
3703590,MIN LAKE WHITNEY,5300584,SHOSHONE POWER PLANT,74.333,2.0,84.0,37,147.54,1408.0,53
3603661,MILLIGAN RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.02,10.0,36,147.54,1408.0,53
3703991,RED CANYON POND 15 (B),5300584,SHOSHONE POWER PLANT,74.333,2.06,0.05,37,147.54,1408.0,53
3604687,CON-HOOSIER SYS CRYSTAL DITCH,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.09,40.0,36,15.77,209199.0,36
3703731,MIRANDA POND,5300584,SHOSHONE POWER PLANT,74.333,2.09,4.1,37,147.54,1408.0,53
3701066,COLUMBINE DITCH HDG 2,5300584,SHOSHONE POWER PLANT,74.333,2.1,20.0,37,147.54,1408.0,53
3703992,RED CANYON POND 15C,5300584,SHOSHONE POWER PLANT,74.333,2.11,0.05,37,147.54,1408.0,53
3703751,PILGRIM RANCH POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,2.12,2.0,37,147.54,1408.0,53
3703753,PILGRIM RANCH POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.11,37,147.54,1408.0,53
3703756,PILGRIM RANCH POND NO 6,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.33,37,147.54,1408.0,53
3703755,PILGRIM RANCH POND NO 5,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.06,37,147.54,1408.0,53
3703603,LAKE CREEK  MEADOWS RES,5300584,SHOSHONE POWER PLANT,74.333,2.12,3.43,37,147.54,1408.0,53
3703754,PILGRIM RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.14,37,147.54,1408.0,53
3703765,PILGRIM RANCH POND NO 15,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.33,37,147.54,1408.0,53
3703759,PILGRIM RANCH POND NO 9,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.33,37,147.54,1408.0,53
3703757,PILGRIM RANCH POND NO 7,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.33,37,147.54,1408.0,53
3700560,CREAMERY DITCH,5300584,SHOSHONE POWER PLANT,74.333,2.12,22.96,37,147.54,1408.0,53
3704032,CATTLEMAN'S CLUB POND NO. 1,5300584,SHOSHONE POWER PLANT,74.333,2.12,7.4,37,147.54,1408.0,53
3703995,GART POND,5300584,SHOSHONE POWER PLANT,74.333,2.12,1.22,37,147.54,1408.0,53
3703686,MONROE POND,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.73,37,147.54,1408.0,53
5103683,MARIETTA RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.12,14.86,51,147.54,1408.0,53
3703760,PILGRIM RANCH POND NO 10,5300584,SHOSHONE POWER PLANT,74.333,2.12,0.33,37,147.54,1408.0,53
3704046,LINE CABIN POND,5300584,SHOSHONE POWER PLANT,74.333,2.13,8.19,37,147.54,1408.0,53
3703863,N MILLER RESERVOIR,3700561,DAGGETT AND PARKER DITCH,6.0,2.15,0.2,37,5.0,23.26,37
3703789,GOLDEN POND,5300584,SHOSHONE POWER PLANT,74.333,2.15,19.6,37,147.54,1408.0,53
3703863,N MILLER RESERVOIR,3700761,PHILLIPS DITCH,1.0,2.15,0.2,37,5.83,5.03,37
3703863,N MILLER RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.15,0.2,37,147.54,1408.0,53
3703863,N MILLER RESERVOIR,3700823,STRATTON AND CO DITCH,2.99,2.15,0.2,37,8.34,54.4,37
5000576,HAYPARK CANAL HGT NO 1,5300584,SHOSHONE POWER PLANT,74.333,2.15,75.0,50,147.54,1408.0,53
5103693,ROCK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.15,193.0,51,147.54,1408.0,53
3703863,N MILLER RESERVOIR,3700712,MILLER DITCH,3.0,2.15,0.2,37,8.47,6.87,37
3703820,BUCK CR RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.16,0.5,37,147.54,1408.0,53
3704043,RED FOX POND B,5300584,SHOSHONE POWER PLANT,74.333,2.17,0.046,37,147.54,1408.0,53
5303508,JARNOT POND 1,5300584,SHOSHONE POWER PLANT,74.333,2.17,3.0,53,147.54,1408.0,53
3704041,HOLE 13 POND D,5300584,SHOSHONE POWER PLANT,74.333,2.17,0.616,37,147.54,1408.0,53
5303509,JARNOT POND 2,5300584,SHOSHONE POWER PLANT,74.333,2.17,5.0,53,147.54,1408.0,53
7203615,HIGHTOWER MT 6 RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,2.18,1.0,72,16.59,12.08,72
3703856,MCKENZIE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.19,0.1,37,147.54,1408.0,53
3803970,BUCK POINT RANCH RES 1,3800925,PARK DITCH,35.958,2.19,20.0,38,7.58,16.9,38
3704648,WARREN E WURTS DITCH,5300584,SHOSHONE POWER PLANT,74.333,2.2,85.0,37,147.54,1408.0,53
5103737,TWINFLOWER LAKE,5300584,SHOSHONE POWER PLANT,74.333,2.21,3.5,51,147.54,1408.0,53
5103709,WILLIAMS FORK RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,2.22,187274.0,51,147.54,1408.0,53
5101237,WILLIAMS FORK POWER CONDUIT,5300584,SHOSHONE POWER PLANT,74.333,2.22,295.0,51,147.54,1408.0,53
3703969,CORDILLERA RES NO. 1,5300584,SHOSHONE POWER PLANT,74.333,2.22,7.5,37,147.54,1408.0,53
5103521,CLOVERBLOOM RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.23,2.4,51,147.54,1408.0,53
5304017,JACK HILL RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.23,2.75,53,147.54,1408.0,53
5100546,BUNTE HIGHLINE DITCH,5300584,SHOSHONE POWER PLANT,74.333,2.25,45.0,51,147.54,1408.0,53
3703924,KUNKEL RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.25,1.2,37,147.54,1408.0,53
5203949,ROCK GAP DAM,5300584,SHOSHONE POWER PLANT,74.333,2.26,51.69,52,147.54,1408.0,53
5003641,WHEATLEY DIVR POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,2.26,5.05,50,147.54,1408.0,53
3703550,MIN LAKE FANCY,5300584,SHOSHONE POWER PLANT,74.333,2.26,84.0,37,147.54,1408.0,53
3603628,FRED H POND,5300584,SHOSHONE POWER PLANT,74.333,2.27,2.5,36,147.54,1408.0,53
5103530,SKUNK CREEK RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,74.333,2.27,2.0,51,147.54,1408.0,53
5104006,BULL RUN CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.28,125.0,51,147.54,1408.0,53
7204074,KRUH NO 1 RESERVOIR,7200799,MORMON MESA DITCH,42.0,2.3,2.43,72,5.87,33.97,72
3703681,WILLOW CREEK RES NO1 ENL,5300584,SHOSHONE POWER PLANT,74.333,2.31,8.0,37,147.54,1408.0,53
3603571,WAY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.33,93.67,36,147.54,1408.0,53
7201334,CARVER RANCH PIPELINE,7200933,WEST SIDE DITCH,25.0,2.34,11.0,72,5.37,13.558,72
3802113,MIN FLOW HUNTER CR LOWTT,3802002,MIN FLOW HUNTER CR L AP,64.668,2.39,49.838,38,0.13,0.0,38
7203702,ELKINS RESERVOIR NO. 1,7200831,PIONEER OF PLATEAU DITCH,69.0,2.45,0.48,72,3.08,14.799,72
3803722,CONSOLIDATED RESERVOIR,3800925,PARK DITCH,71.916,2.45,1281.6,38,7.58,16.9,38
7203702,ELKINS RESERVOIR NO. 1,7200558,BULL CREEK DITCH,33.0,2.45,0.48,72,1.77,16.396,72
3703606,WEBSTER FISH POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,2.5,5.88,37,147.54,1408.0,53
3703892,CJC POND NO. 1,5300584,SHOSHONE POWER PLANT,74.333,2.5,1.0,37,147.54,1408.0,53
3804150,DANS POND,3802002,MIN FLOW HUNTER CR L AP,32.334,2.51,0.5,38,0.13,0.0,38
3602033,MIN FLOW SNAKE RIVER LOW - NORTH FORK TO DILLON,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.52,12.0,36,15.77,209199.0,36
3703547,MIN LAKE DELUGE LAKE,5300584,SHOSHONE POWER PLANT,74.333,2.59,28.0,37,147.54,1408.0,53
3703889,FEZ RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.6,0.1,37,147.54,1408.0,53
3703927,THOMPSON POND,5300584,SHOSHONE POWER PLANT,74.333,2.61,0.221,37,147.54,1408.0,53
7203649,NSHEEP 281 RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,2.61,1.0,72,16.59,12.08,72
5100728,HAMILTON-CABIN CREEK DITCH,5300584,SHOSHONE POWER PLANT,74.333,2.61,70.0,51,147.54,1408.0,53
5003655,MILK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,2.67,185.05,50,147.54,1408.0,53
7203703,ELKINS RESERVOIR NO. 2,7200831,PIONEER OF PLATEAU DITCH,69.0,2.68,0.46,72,3.08,14.799,72
7203703,ELKINS RESERVOIR NO. 2,7200558,BULL CREEK DITCH,33.0,2.68,0.46,72,1.77,16.396,72
5003612,DIETRICH RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.71,36.59,50,147.54,1408.0,53
5303605,TRR LOWER RECR POND,5300584,SHOSHONE POWER PLANT,74.333,2.73,2.67,53,147.54,1408.0,53
5203978,HARTMAN RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.74,5.0,52,147.54,1408.0,53
3703955,CORDILLERA GOLF COURSE POND NO. 1,5300584,SHOSHONE POWER PLANT,74.333,2.75,7.1,37,147.54,1408.0,53
3702057,MIN FLOW GORE CR MIDDLE,5300584,SHOSHONE POWER PLANT,74.333,2.75,26.0,37,147.54,1408.0,53
3703541,MIN LAKE BOWL OF TEARS,5300584,SHOSHONE POWER PLANT,74.333,2.76,1010.0,37,147.54,1408.0,53
5000662,WHEATLEY DITCH NO 2,5300584,SHOSHONE POWER PLANT,74.333,2.76,17.54,50,147.54,1408.0,53
5003640,WHEATLEY DIVR POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,2.77,3.54,50,147.54,1408.0,53
3803830,HUNTER CREEK RESERVOIR,3802002,MIN FLOW HUNTER CR L AP,32.334,2.78,27.0,38,0.13,0.0,38
3801764,IND P TM DVR N YORK HGT1,3802049,MIN FLOW ROARING FORK 3,61.667,2.78,76.61,38,50.91,32.0,38
3703735,MCHATTON POND,5300584,SHOSHONE POWER PLANT,74.333,2.8,5.0,37,147.54,1408.0,53
5300594,GRIMES BROOKS FDR2 D HG2,5300584,SHOSHONE POWER PLANT,74.333,2.8,23.32,53,147.54,1408.0,53
5303604,TRR UPPER RECR POND,5300584,SHOSHONE POWER PLANT,74.333,2.81,3.13,53,147.54,1408.0,53
3703956,CORDILLERA GOLF COURSE POND NO. 2,5300584,SHOSHONE POWER PLANT,74.333,2.82,7.36,37,147.54,1408.0,53
5303565,W DEAD HORSE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.85,0.3,53,147.54,1408.0,53
5304013,GEORGE A GATES RES NO 1,5300584,SHOSHONE POWER PLANT,74.333,2.86,6.0,53,147.54,1408.0,53
7203951,BUCHER RESERVOIR,7200799,MORMON MESA DITCH,42.0,2.86,0.25,72,5.87,33.97,72
3603586,MIN LAKE MOHAWK NO 2,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.87,444.0,36,15.77,209199.0,36
3603587,MIN LAKE MOHAWK NO 5,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.87,64.0,36,15.77,209199.0,36
3603588,MIN LAKE MOHAWK NO 6,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.87,288.0,36,15.77,209199.0,36
3603589,MIN LAKE MOHAWK  NO 7,3603543,GREEN MOUNTAIN RESERVOIR,292.241,2.87,15.0,36,15.77,209199.0,36
7203605,HIGHTOWER CR 2 RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,2.88,0.5,72,16.59,12.08,72
3703745,WILSON POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,2.9,0.6,37,147.54,1408.0,53
3703747,WILSON POND NO 4,5300584,SHOSHONE POWER PLANT,74.333,2.9,2.8,37,147.54,1408.0,53
3703958,CORDILLERA GOLF COURSE POND NO. 4,5300584,SHOSHONE POWER PLANT,74.333,2.91,18.84,37,147.54,1408.0,53
5303989,NOBLE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,2.92,32.6,53,147.54,1408.0,53
3703744,WILSON POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,2.93,2.4,37,147.54,1408.0,53
3703746,WILSON POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,2.93,1.1,37,147.54,1408.0,53
7203623,HITOWR S&W RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,2.93,0.8,72,16.59,12.08,72
5003647,CONFLUENCE RESERVOIR,5300584,SHOSHONE POWER PLANT,222.999,2.94,17.0,50,147.54,1408.0,53
5103725,MORAINE LAKE NO 2,5300584,SHOSHONE POWER PLANT,74.333,2.96,5.0,51,147.54,1408.0,53
3603548,HOAGLAND NO 1 RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,2.97,921.5,36,147.54,1408.0,53
5103726,MORAINE LAKE NO 3,5300584,SHOSHONE POWER PLANT,74.333,2.98,8.0,51,147.54,1408.0,53
7203568,9 UHL CR RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,3.0,0.5,72,16.59,12.08,72
3703858,METCALF RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.0,0.5,37,147.54,1408.0,53
5303963,E M CURRY RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.0,26.0,53,147.54,1408.0,53
3703825,CROSS GUL #2 RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.0,0.5,37,147.54,1408.0,53
3703851,LOST LAKE,5300584,SHOSHONE POWER PLANT,74.333,3.0,15.0,37,147.54,1408.0,53
3703851,LOST LAKE,3700823,STRATTON AND CO DITCH,2.99,3.0,15.0,37,8.34,54.4,37
3703851,LOST LAKE,3700561,DAGGETT AND PARKER DITCH,6.0,3.0,15.0,37,5.0,23.26,37
3703851,LOST LAKE,3700761,PHILLIPS DITCH,1.0,3.0,15.0,37,5.83,5.03,37
3703851,LOST LAKE,3700712,MILLER DITCH,3.0,3.0,15.0,37,8.47,6.87,37
3703604,WEBSTER FISH POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.0,3.5,37,147.54,1408.0,53
5304044,RED DIRT POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.01,1.5,53,147.54,1408.0,53
3703605,WEBSTER FISH POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.02,3.5,37,147.54,1408.0,53
7203732,ARNOLD POND,7200799,MORMON MESA DITCH,42.0,3.06,0.16,72,5.87,33.97,72
3703833,EAST BEARD RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.1,0.1,37,147.54,1408.0,53
3703960,CORDILLERA GOLF COURSE POND NO. 6,5300584,SHOSHONE POWER PLANT,74.333,3.1,8.23,37,147.54,1408.0,53
7203731,HIGHTOWER RANCH RESERVOIR NO. 1,7200652,GUNDERSON CARTER DITCH,44.0,3.1,3.22,72,16.59,12.08,72
5304045,RED DIRT POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.17,1.0,53,147.54,1408.0,53
5304014,GEORGE A GATES RES NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.18,18.0,53,147.54,1408.0,53
5303595,VICKI  RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.18,36.3,53,147.54,1408.0,53
5104021,MEADOW SPRINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,3.19,2.21,51,147.54,1408.0,53
3703554,MIN LAKE HUNKY DORY,5300584,SHOSHONE POWER PLANT,74.333,3.2,40.0,37,147.54,1408.0,53
3703723,KNAPP POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.2,1.26,37,147.54,1408.0,53
3703880,UBRUCR RES 2,5300584,SHOSHONE POWER PLANT,74.333,3.2,0.1,37,147.54,1408.0,53
5000734,DEBERARD DITCH OVERFLOW SYSTEM,5300584,SHOSHONE POWER PLANT,222.999,3.21,96.4,50,147.54,1408.0,53
5102047,MIN LEVEL PAWNEE LAKE,5300584,SHOSHONE POWER PLANT,74.333,3.22,242.0,51,147.54,1408.0,53
3703546,MIN LAKE CLEVELAND,5300584,SHOSHONE POWER PLANT,74.333,3.24,26.0,37,147.54,1408.0,53
3703724,KNAPP POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.25,23.2,37,147.54,1408.0,53
3703893,CJC POND NO. 2,5300584,SHOSHONE POWER PLANT,74.333,3.25,6.0,37,147.54,1408.0,53
3703580,SCUDDER RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.25,0.75,37,147.54,1408.0,53
5304026,TROUTVILLE POND NO 4,5300584,SHOSHONE POWER PLANT,74.333,3.27,0.5,53,147.54,1408.0,53
5103595,MORROW GRAVEL POND NO 1,5300584,SHOSHONE POWER PLANT,1.0,3.27,2.15,51,147.54,1408.0,53
3701290,WARREN E WURTS DITCH EXT,5300584,SHOSHONE POWER PLANT,74.333,3.28,44.0,37,147.54,1408.0,53
3603675,LOWER POND,5300584,SHOSHONE POWER PLANT,74.333,3.28,0.6,36,147.54,1408.0,53
5101205,MORROW SUMP,5300584,SHOSHONE POWER PLANT,1.0,3.28,10.63,51,147.54,1408.0,53
5003616,HEINI RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,3.29,204.77,50,147.54,1408.0,53
3703987,BEAVER CR SNOWMAKING RES NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.3,130.0,37,147.54,1408.0,53
5200632,SCHLEGAL DITCH (ALKALI),5300584,SHOSHONE POWER PLANT,74.333,3.3,14.76,52,147.54,1408.0,53
5103665,HANKINSON RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.31,116.7,51,147.54,1408.0,53
5003606,ANTELOPE RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,3.34,346.5,50,147.54,1408.0,53
7204078,MACS RESERVOIR,7200791,MIDLINE DITCH,48.0,3.35,25.0,72,2.28,8.41,72
5304025,TROUTVILLE POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,3.35,1.0,53,147.54,1408.0,53
4500793,TAUGHENBAUGH DITCH,4500768,SMITH AND NEVE DITCH,3.0,3.35,32.6,45,4.58,2.48,45
4500793,TAUGHENBAUGH DITCH,4500766,SMITH DITCH,5.0,3.35,32.6,45,1.84,2.84,45
4500793,TAUGHENBAUGH DITCH,4500562,DAME DITCH,2.0,3.35,32.6,45,4.7,2.833,45
4500793,TAUGHENBAUGH DITCH,4500793,TAUGHENBAUGH DITCH,7.0,3.35,32.6,45,3.35,32.6,45
5304046,RED DIRT POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,3.35,1.5,53,147.54,1408.0,53
4500793,TAUGHENBAUGH DITCH,4500641,J A CLARK DITCH,7.0,3.35,32.6,45,1.72,2.0,45
5303998,TEPE RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.35,10.52,53,147.54,1408.0,53
3603674,DOENZ POND,5300584,SHOSHONE POWER PLANT,74.333,3.38,1.5,36,147.54,1408.0,53
7203601,GRASSY TK RESERVOIR,7200791,MIDLINE DITCH,48.0,3.38,0.1,72,2.28,8.41,72
5103752,KINGS RESERVOIR,5300584,SHOSHONE POWER PLANT,148.666,3.42,1127.35,51,147.54,1408.0,53
5304024,TROUTVILLE POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.45,0.8,53,147.54,1408.0,53
5304023,TROUTVILLE POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.47,0.5,53,147.54,1408.0,53
3703817,BOWN RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.5,0.1,37,147.54,1408.0,53
7203583,E PORTER RESERVOIR,7200652,GUNDERSON CARTER DITCH,44.0,3.5,0.5,72,16.59,12.08,72
3600645,GUTHRIE THOMAS DITCH,5300584,SHOSHONE POWER PLANT,74.333,3.5,37.38,36,147.54,1408.0,53
3703818,BROOKS RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.5,0.1,37,147.54,1408.0,53
3703843,HOLLAND RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.5,0.1,37,147.54,1408.0,53
5000762,MCMAHON DITCH (DEER CR),5300584,SHOSHONE POWER PLANT,74.333,3.53,18.0,50,147.54,1408.0,53
3803751,VON SPRINGS RESERVOIR 1,3800925,PARK DITCH,71.916,3.53,46.08,38,7.58,16.9,38
3703614,BEST POND,5300584,SHOSHONE POWER PLANT,74.333,3.55,6.0,37,147.54,1408.0,53
3600709,LOBACK DITCH,5300584,SHOSHONE POWER PLANT,222.999,3.57,75.8,36,147.54,1408.0,53
3703836,ERICKSON LK RESERVOIR,3700823,STRATTON AND CO DITCH,2.99,3.6,0.1,37,8.34,54.4,37
3703836,ERICKSON LK RESERVOIR,3700761,PHILLIPS DITCH,1.0,3.6,0.1,37,5.83,5.03,37
3703836,ERICKSON LK RESERVOIR,3700561,DAGGETT AND PARKER DITCH,6.0,3.6,0.1,37,5.0,23.26,37
3703836,ERICKSON LK RESERVOIR,5300584,SHOSHONE POWER PLANT,74.333,3.6,0.1,37,147.54,1408.0,53
5103518,POLE CREEK GOLF COURSE POND NO 3,5300584,SHOSHONE POWER PLANT,74.333,3.6,0.92,51,147.54,1408.0,53
3703836,ERICKSON LK RESERVOIR,3700712,MILLER DITCH,3.0,3.6,0.1,37,8.47,6.87,37
5304051,BUCK POND,5300584,SHOSHONE POWER PLANT,148.666,3.61,21.4,53,147.54,1408.0,53
3804359,SANDERS POND,3801132,WALTHEN DITCH,9.0,3.63,0.12,38,0.4,16.2773,38
5103517,POLE CREEK GOLF COURSE POND NO 2,5300584,SHOSHONE POWER PLANT,74.333,3.65,3.1,51,147.54,1408.0,53
5103516,POLE CREEK GOLF COURSE POND NO 1,5300584,SHOSHONE POWER PLANT,74.333,3.65,2.55,51,147.54,1408.0,53
3703891,GRAHAM POND,5300584,SHOSHONE POWER PLANT,74.333,3.66,0.36,37,147.54,1408.0,53
5003621,INFANGER RESERVOIR NO 3,5004920,WOLFORD MPWCD POOL,9.0,3.66,4.92,50,13.16,0.0,50
5003621,INFANGER RESERVOIR NO 3,5300584,SHOSHONE POWER PLANT,74.333,3.66,4.92,50,147.54,1408.0,53
3703533,MIN LAKE ANTOINES CAB 1,5300584,SHOSHONE POWER PLANT,74.333,3.66,12.0,37,147.54,1408.0,53
