analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
5003683,GORE LAKES RANCH RES. NO. 2,3604512,DILLON RESERVOIR,10.0,1.24,0.5,50,44.67,407914.0,36
5003683,GORE LAKES RANCH RES. NO. 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.24,0.5,50,64.36,2140.0,36
5003683,GORE LAKES RANCH RES. NO. 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.24,0.5,50,15.77,209199.0,36
5003683,GORE LAKES RANCH RES. NO. 2,5300584,SHOSHONE POWER PLANT,126.667,1.24,0.5,50,147.54,1408.0,53
3603669,EAGLES NEST GOLF COURSE NO12 POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.25,3.2,36,64.36,2140.0,36
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3604512,DILLON RESERVOIR,10.0,1.25,1.3,36,44.67,407914.0,36
3603669,EAGLES NEST GOLF COURSE NO12 POND,3604512,DILLON RESERVOIR,10.0,1.25,3.2,36,44.67,407914.0,36
3603669,EAGLES NEST GOLF COURSE NO12 POND,5300584,SHOSHONE POWER PLANT,66.0,1.25,3.2,36,147.54,1408.0,53
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,5300584,SHOSHONE POWER PLANT,66.0,1.25,1.3,36,147.54,1408.0,53
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.25,1.3,36,15.77,209199.0,36
3603670,EAGLES NEST GOLF COURSE NO16 EAST POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.25,1.3,36,64.36,2140.0,36
3603669,EAGLES NEST GOLF COURSE NO12 POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.25,3.2,36,15.77,209199.0,36
5204029,MARBLE POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.28,0.5,52,15.77,209199.0,36
3603635,WYLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.28,15.0,36,15.77,209199.0,36
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,5300584,SHOSHONE POWER PLANT,126.667,1.28,0.22,37,147.54,1408.0,53
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.28,0.22,37,64.36,2140.0,36
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,3604512,DILLON RESERVOIR,10.0,1.28,0.22,37,44.67,407914.0,36
3603635,WYLER RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.28,15.0,36,44.67,407914.0,36
3603635,WYLER RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.28,15.0,36,64.36,2140.0,36
5204029,MARBLE POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.28,0.5,52,64.36,2140.0,36
3603635,WYLER RESERVOIR,5300584,SHOSHONE POWER PLANT,66.0,1.28,15.0,36,147.54,1408.0,53
5204029,MARBLE POND,3604512,DILLON RESERVOIR,10.0,1.28,0.5,52,44.67,407914.0,36
3704022,TIMBER SPRINGS LOT 5 WATER FEATURE,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.28,0.22,37,15.77,209199.0,36
5204029,MARBLE POND,5300584,SHOSHONE POWER PLANT,126.667,1.28,0.5,52,147.54,1408.0,53
5104048,NIELSEN RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.29,9.0,51,147.54,1408.0,53
5104048,NIELSEN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.29,9.0,51,15.77,209199.0,36
5104048,NIELSEN RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.29,9.0,51,44.67,407914.0,36
5104048,NIELSEN RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.29,9.0,51,64.36,2140.0,36
5103552,GRAND ELK POND A,3604512,DILLON RESERVOIR,20.0,1.3,33.55,51,44.67,407914.0,36
5103552,GRAND ELK POND A,3603543,GREEN MOUNTAIN RESERVOIR,50.0,1.3,33.55,51,15.77,209199.0,36
5103552,GRAND ELK POND A,3603570,CON-HOOSIER UPPER BLUE LAKE,3.6660000000000004,1.3,33.55,51,64.36,2140.0,36
5103552,GRAND ELK POND A,5300584,SHOSHONE POWER PLANT,253.334,1.3,33.55,51,147.54,1408.0,53
3603539,BEARDSLEY NO 1 POND,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.31,2.5,36,15.77,209199.0,36
3603539,BEARDSLEY NO 1 POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.31,2.5,36,64.36,2140.0,36
3603539,BEARDSLEY NO 1 POND,5300584,SHOSHONE POWER PLANT,66.0,1.31,2.5,36,147.54,1408.0,53
3603539,BEARDSLEY NO 1 POND,3604512,DILLON RESERVOIR,10.0,1.31,2.5,36,44.67,407914.0,36
5104049,NORGREN RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.33,8.2,51,44.67,407914.0,36
5104049,NORGREN RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.33,8.2,51,15.77,209199.0,36
3601085,COPPER MTN WEST LAKE PIPELINE 1,5300584,SHOSHONE POWER PLANT,66.0,1.33,14.4,36,147.54,1408.0,53
5104049,NORGREN RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.33,8.2,51,147.54,1408.0,53
3601085,COPPER MTN WEST LAKE PIPELINE 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.33,14.4,36,64.36,2140.0,36
5104049,NORGREN RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.33,8.2,51,64.36,2140.0,36
3601085,COPPER MTN WEST LAKE PIPELINE 1,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.33,14.4,36,15.77,209199.0,36
3601085,COPPER MTN WEST LAKE PIPELINE 1,3604512,DILLON RESERVOIR,10.0,1.33,14.4,36,44.67,407914.0,36
3703840,GYPSUM CRWD3 RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.34,0.1,37,44.67,407914.0,36
3703840,GYPSUM CRWD3 RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.34,0.1,37,15.77,209199.0,36
3703840,GYPSUM CRWD3 RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.34,0.1,37,147.54,1408.0,53
3703840,GYPSUM CRWD3 RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.34,0.1,37,64.36,2140.0,36
3703727,JAN JOUFLAS POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.35,2.8,37,15.77,209199.0,36
3703727,JAN JOUFLAS POND,3604512,DILLON RESERVOIR,10.0,1.35,2.8,37,44.67,407914.0,36
3703727,JAN JOUFLAS POND,5300584,SHOSHONE POWER PLANT,126.667,1.35,2.8,37,147.54,1408.0,53
3703727,JAN JOUFLAS POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.35,2.8,37,64.36,2140.0,36
5303568,GUILMINEAU POND NO 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.36,0.25,53,64.36,2140.0,36
5303568,GUILMINEAU POND NO 2,5300584,SHOSHONE POWER PLANT,126.667,1.36,0.25,53,147.54,1408.0,53
5303568,GUILMINEAU POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.36,0.25,53,15.77,209199.0,36
5303567,GUILMINEAU POND NO 1,5300584,SHOSHONE POWER PLANT,126.667,1.36,0.2,53,147.54,1408.0,53
5303567,GUILMINEAU POND NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.36,0.2,53,64.36,2140.0,36
5303568,GUILMINEAU POND NO 2,3604512,DILLON RESERVOIR,10.0,1.36,0.25,53,44.67,407914.0,36
5303567,GUILMINEAU POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.36,0.2,53,15.77,209199.0,36
5303567,GUILMINEAU POND NO 1,3604512,DILLON RESERVOIR,10.0,1.36,0.2,53,44.67,407914.0,36
3700835,TOWNSEND DITCH,5300584,SHOSHONE POWER PLANT,126.667,1.4,19.514,37,147.54,1408.0,53
3700835,TOWNSEND DITCH,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.4,19.514,37,64.36,2140.0,36
3700835,TOWNSEND DITCH,3604512,DILLON RESERVOIR,10.0,1.4,19.514,37,44.67,407914.0,36
3700835,TOWNSEND DITCH,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.4,19.514,37,15.77,209199.0,36
3704021,TIMBER SPRINGS LOT 2 WATER FEATURE,5300584,SHOSHONE POWER PLANT,126.667,1.41,0.26,37,147.54,1408.0,53
3603624,SWAN RIVER WATER SYSTEM PONDS,3603543,GREEN MOUNTAIN RESERVOIR,245.668,1.41,56.0,36,15.77,209199.0,36
3703914,BETTY POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.41,0.85,37,15.77,209199.0,36
3704021,TIMBER SPRINGS LOT 2 WATER FEATURE,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.41,0.26,37,64.36,2140.0,36
3703914,BETTY POND,5300584,SHOSHONE POWER PLANT,126.667,1.41,0.85,37,147.54,1408.0,53
3603624,SWAN RIVER WATER SYSTEM PONDS,3604512,DILLON RESERVOIR,20.0,1.41,56.0,36,44.67,407914.0,36
3704021,TIMBER SPRINGS LOT 2 WATER FEATURE,3604512,DILLON RESERVOIR,10.0,1.41,0.26,37,44.67,407914.0,36
3703914,BETTY POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.41,0.85,37,64.36,2140.0,36
3603624,SWAN RIVER WATER SYSTEM PONDS,5300584,SHOSHONE POWER PLANT,132.0,1.41,56.0,36,147.54,1408.0,53
3704038,HOLE 13 POND A,5300584,SHOSHONE POWER PLANT,126.667,1.41,0.02,37,147.54,1408.0,53
3704038,HOLE 13 POND A,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.41,0.02,37,64.36,2140.0,36
3704021,TIMBER SPRINGS LOT 2 WATER FEATURE,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.41,0.26,37,15.77,209199.0,36
3704038,HOLE 13 POND A,3604512,DILLON RESERVOIR,10.0,1.41,0.02,37,44.67,407914.0,36
3704038,HOLE 13 POND A,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.41,0.02,37,15.77,209199.0,36
3703914,BETTY POND,3604512,DILLON RESERVOIR,10.0,1.41,0.85,37,44.67,407914.0,36
3603624,SWAN RIVER WATER SYSTEM PONDS,3603570,CON-HOOSIER UPPER BLUE LAKE,3.6660000000000004,1.41,56.0,36,64.36,2140.0,36
5104012,COTTONWOOD RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.42,86.12,51,64.36,2140.0,36
3703596,COTTON POND,3604512,DILLON RESERVOIR,30.0,1.42,10.113999999999999,37,44.67,407914.0,36
3703596,COTTON POND,3603570,CON-HOOSIER UPPER BLUE LAKE,5.499,1.42,10.113999999999999,37,64.36,2140.0,36
5104012,COTTONWOOD RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.42,86.12,51,147.54,1408.0,53
5300662,KEEP DITCH,3604512,DILLON RESERVOIR,10.0,1.42,16.0,53,44.67,407914.0,36
5104012,COTTONWOOD RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.42,86.12,51,15.77,209199.0,36
5104012,COTTONWOOD RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.42,86.12,51,44.67,407914.0,36
5300662,KEEP DITCH,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.42,16.0,53,15.77,209199.0,36
3703596,COTTON POND,5300584,SHOSHONE POWER PLANT,380.001,1.42,10.113999999999999,37,147.54,1408.0,53
5300662,KEEP DITCH,5300584,SHOSHONE POWER PLANT,126.667,1.42,16.0,53,147.54,1408.0,53
5300662,KEEP DITCH,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.42,16.0,53,64.36,2140.0,36
3703596,COTTON POND,3603543,GREEN MOUNTAIN RESERVOIR,75.0,1.42,10.113999999999999,37,15.77,209199.0,36
3703913,LISA POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.43,0.64,37,15.77,209199.0,36
3703913,LISA POND,3604512,DILLON RESERVOIR,10.0,1.43,0.64,37,44.67,407914.0,36
3703913,LISA POND,5300584,SHOSHONE POWER PLANT,126.667,1.43,0.64,37,147.54,1408.0,53
3703913,LISA POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.43,0.64,37,64.36,2140.0,36
3703936,BRANDON POND,3604512,DILLON RESERVOIR,10.0,1.46,8.0,37,44.67,407914.0,36
5103587,CRYSTALLINE POND NO 13,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.46,0.13,51,64.36,2140.0,36
5103587,CRYSTALLINE POND NO 13,3604512,DILLON RESERVOIR,10.0,1.46,0.13,51,44.67,407914.0,36
5103587,CRYSTALLINE POND NO 13,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.46,0.13,51,15.77,209199.0,36
5103587,CRYSTALLINE POND NO 13,5300584,SHOSHONE POWER PLANT,126.667,1.46,0.13,51,147.54,1408.0,53
3703936,BRANDON POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.46,8.0,37,15.77,209199.0,36
3703936,BRANDON POND,5300584,SHOSHONE POWER PLANT,126.667,1.46,8.0,37,147.54,1408.0,53
3703936,BRANDON POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.46,8.0,37,64.36,2140.0,36
5103575,CRYSTALLINE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.49,0.2,51,15.77,209199.0,36
5103575,CRYSTALLINE POND NO 1,5300584,SHOSHONE POWER PLANT,126.667,1.49,0.2,51,147.54,1408.0,53
5103575,CRYSTALLINE POND NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.49,0.2,51,64.36,2140.0,36
5103575,CRYSTALLINE POND NO 1,3604512,DILLON RESERVOIR,10.0,1.49,0.2,51,44.67,407914.0,36
5303955,BEAVER DAM RESERVOIR,3604512,DILLON RESERVOIR,30.0,1.51,13.0,53,44.67,407914.0,36
5303955,BEAVER DAM RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,5.499,1.51,13.0,53,64.36,2140.0,36
5104062,KESSLER RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.51,1.1,51,64.36,2140.0,36
5104062,KESSLER RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.51,1.1,51,147.54,1408.0,53
5303955,BEAVER DAM RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,75.0,1.51,13.0,53,15.77,209199.0,36
5104062,KESSLER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.51,1.1,51,15.77,209199.0,36
5303955,BEAVER DAM RESERVOIR,5300584,SHOSHONE POWER PLANT,380.001,1.51,13.0,53,147.54,1408.0,53
5104062,KESSLER RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.51,1.1,51,44.67,407914.0,36
3703935,COTTON RANCH POND NO 4,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.54,1.79,37,64.36,2140.0,36
3703935,COTTON RANCH POND NO 4,3604512,DILLON RESERVOIR,10.0,1.54,1.79,37,44.67,407914.0,36
3703935,COTTON RANCH POND NO 4,5300584,SHOSHONE POWER PLANT,126.667,1.54,1.79,37,147.54,1408.0,53
3703935,COTTON RANCH POND NO 4,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.54,1.79,37,15.77,209199.0,36
3703807,RED CANYON ESTATES POND NO. 12,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.56,1.8,37,15.77,209199.0,36
3600649,HAMILTON DAVIDSON DITCH,5300584,SHOSHONE POWER PLANT,122.0,1.56,50.39,36,147.54,1408.0,53
3703807,RED CANYON ESTATES POND NO. 12,3604512,DILLON RESERVOIR,10.0,1.56,1.8,37,44.67,407914.0,36
3703807,RED CANYON ESTATES POND NO. 12,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.56,1.8,37,64.36,2140.0,36
3703807,RED CANYON ESTATES POND NO. 12,5300584,SHOSHONE POWER PLANT,126.667,1.56,1.8,37,147.54,1408.0,53
3600649,HAMILTON DAVIDSON DITCH,3603543,GREEN MOUNTAIN RESERVOIR,245.668,1.56,50.39,36,15.77,209199.0,36
3600803,SMITH NO 2 DITCH,5300584,SHOSHONE POWER PLANT,121.667,1.59,30.0,36,147.54,1408.0,53
3600803,SMITH NO 2 DITCH,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.59,30.0,36,15.77,209199.0,36
3703805,RED CANYON ESTATES POND NO. 10,5300584,SHOSHONE POWER PLANT,126.667,1.64,0.5,37,147.54,1408.0,53
3703805,RED CANYON ESTATES POND NO. 10,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.64,0.5,37,15.77,209199.0,36
3703805,RED CANYON ESTATES POND NO. 10,3604512,DILLON RESERVOIR,10.0,1.64,0.5,37,44.67,407914.0,36
3703805,RED CANYON ESTATES POND NO. 10,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.64,0.5,37,64.36,2140.0,36
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,5300584,SHOSHONE POWER PLANT,66.0,1.65,60.0,36,147.54,1408.0,53
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,3604512,DILLON RESERVOIR,10.0,1.65,60.0,36,44.67,407914.0,36
3703950,RED CANYON ESTATES POND # 11C,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.65,0.016,37,64.36,2140.0,36
3703950,RED CANYON ESTATES POND # 11C,3604512,DILLON RESERVOIR,10.0,1.65,0.016,37,44.67,407914.0,36
3604690,CON-HOOSIER SYS MCCULLOUGH DITCH,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.65,60.0,36,15.77,209199.0,36
3703950,RED CANYON ESTATES POND # 11C,5300584,SHOSHONE POWER PLANT,126.667,1.65,0.016,37,147.54,1408.0,53
3703950,RED CANYON ESTATES POND # 11C,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.65,0.016,37,15.77,209199.0,36
3703539,MIN LAKE BRADY 2 (SOPRIS,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.66,143.0,37,64.36,2140.0,36
3703539,MIN LAKE BRADY 2 (SOPRIS,3604512,DILLON RESERVOIR,10.0,1.66,143.0,37,44.67,407914.0,36
3703949,RED CANYON ESTATES POND # 11B,3604512,DILLON RESERVOIR,10.0,1.66,0.06,37,44.67,407914.0,36
3703949,RED CANYON ESTATES POND # 11B,5300584,SHOSHONE POWER PLANT,126.667,1.66,0.06,37,147.54,1408.0,53
3703949,RED CANYON ESTATES POND # 11B,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.66,0.06,37,15.77,209199.0,36
3703949,RED CANYON ESTATES POND # 11B,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.66,0.06,37,64.36,2140.0,36
3703539,MIN LAKE BRADY 2 (SOPRIS,5300584,SHOSHONE POWER PLANT,126.667,1.66,143.0,37,147.54,1408.0,53
3703539,MIN LAKE BRADY 2 (SOPRIS,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.66,143.0,37,15.77,209199.0,36
5303982,LUARK RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.68,90.66,53,44.67,407914.0,36
5303982,LUARK RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.68,90.66,53,15.77,209199.0,36
3603680,HOUSE POND 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.68,2.0,36,64.36,2140.0,36
3603680,HOUSE POND 1,3604512,DILLON RESERVOIR,10.0,1.68,2.0,36,44.67,407914.0,36
3603680,HOUSE POND 1,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.68,2.0,36,15.77,209199.0,36
3603680,HOUSE POND 1,5300584,SHOSHONE POWER PLANT,66.0,1.68,2.0,36,147.54,1408.0,53
5303982,LUARK RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.68,90.66,53,147.54,1408.0,53
3703948,RED CANYON ESTATES POND # 11A,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.7,0.07,37,64.36,2140.0,36
3703948,RED CANYON ESTATES POND # 11A,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.7,0.07,37,15.77,209199.0,36
3703948,RED CANYON ESTATES POND # 11A,5300584,SHOSHONE POWER PLANT,126.667,1.7,0.07,37,147.54,1408.0,53
3703948,RED CANYON ESTATES POND # 11A,3604512,DILLON RESERVOIR,10.0,1.7,0.07,37,44.67,407914.0,36
5204031,SPRUCE  POND,3604512,DILLON RESERVOIR,10.0,1.74,1.56,52,44.67,407914.0,36
5204031,SPRUCE  POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.74,1.56,52,15.77,209199.0,36
5204031,SPRUCE  POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.74,1.56,52,64.36,2140.0,36
5204031,SPRUCE  POND,5300584,SHOSHONE POWER PLANT,126.667,1.74,1.56,52,147.54,1408.0,53
5104023,PASCAL POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.76,3.8,51,15.77,209199.0,36
5104023,PASCAL POND NO 2,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.76,3.8,51,64.36,2140.0,36
5104023,PASCAL POND NO 2,3604512,DILLON RESERVOIR,10.0,1.76,3.8,51,44.67,407914.0,36
5104023,PASCAL POND NO 2,5300584,SHOSHONE POWER PLANT,126.667,1.76,3.8,51,147.54,1408.0,53
3704044,CLUBHOUSE POND,3604512,DILLON RESERVOIR,10.0,1.77,0.18600000000000005,37,44.67,407914.0,36
3704044,CLUBHOUSE POND,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.77,0.18600000000000005,37,64.36,2140.0,36
3704044,CLUBHOUSE POND,5300584,SHOSHONE POWER PLANT,126.667,1.77,0.18600000000000005,37,147.54,1408.0,53
3704044,CLUBHOUSE POND,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.77,0.18600000000000005,37,15.77,209199.0,36
3704039,HOLE 13 POND B,5300584,SHOSHONE POWER PLANT,126.667,1.78,0.17300000000000001,37,147.54,1408.0,53
3704039,HOLE 13 POND B,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.78,0.17300000000000001,37,64.36,2140.0,36
3704039,HOLE 13 POND B,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.78,0.17300000000000001,37,15.77,209199.0,36
3704039,HOLE 13 POND B,3604512,DILLON RESERVOIR,10.0,1.78,0.17300000000000001,37,44.67,407914.0,36
3703808,RED CANYON ESTATES POND NO. 13,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.79,0.6,37,15.77,209199.0,36
3703808,RED CANYON ESTATES POND NO. 13,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.79,0.6,37,64.36,2140.0,36
3603565,REYNOLDS RESERVOIR,5300584,SHOSHONE POWER PLANT,61.0,1.79,206.84,36,147.54,1408.0,53
3603565,REYNOLDS RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,122.834,1.79,206.84,36,15.77,209199.0,36
3703808,RED CANYON ESTATES POND NO. 13,3604512,DILLON RESERVOIR,10.0,1.79,0.6,37,44.67,407914.0,36
3703808,RED CANYON ESTATES POND NO. 13,5300584,SHOSHONE POWER PLANT,126.667,1.79,0.6,37,147.54,1408.0,53
3703542,MIN LAKE BRADY NO 1,3604512,DILLON RESERVOIR,10.0,1.83,13.0,37,44.67,407914.0,36
5104022,PASCAL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.83,1.4,51,15.77,209199.0,36
5303571,PERRY POND NO 3,3603570,CON-HOOSIER UPPER BLUE LAKE,3.6660000000000004,1.83,3.49,53,64.36,2140.0,36
5104022,PASCAL POND NO 1,5300584,SHOSHONE POWER PLANT,126.667,1.83,1.4,51,147.54,1408.0,53
3704042,RED FOX POND A,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.83,0.146,37,15.77,209199.0,36
5303571,PERRY POND NO 3,3604512,DILLON RESERVOIR,20.0,1.83,3.49,53,44.67,407914.0,36
3703542,MIN LAKE BRADY NO 1,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.83,13.0,37,15.77,209199.0,36
3704042,RED FOX POND A,5300584,SHOSHONE POWER PLANT,126.667,1.83,0.146,37,147.54,1408.0,53
5104022,PASCAL POND NO 1,3604512,DILLON RESERVOIR,10.0,1.83,1.4,51,44.67,407914.0,36
5303569,PERRY POND NO 1,5300584,SHOSHONE POWER PLANT,253.334,1.83,1.41,53,147.54,1408.0,53
5303569,PERRY POND NO 1,3604512,DILLON RESERVOIR,20.0,1.83,1.41,53,44.67,407914.0,36
5303571,PERRY POND NO 3,5300584,SHOSHONE POWER PLANT,253.334,1.83,3.49,53,147.54,1408.0,53
3704042,RED FOX POND A,3604512,DILLON RESERVOIR,10.0,1.83,0.146,37,44.67,407914.0,36
3704042,RED FOX POND A,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.83,0.146,37,64.36,2140.0,36
5104022,PASCAL POND NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.83,1.4,51,64.36,2140.0,36
5303571,PERRY POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,50.0,1.83,3.49,53,15.77,209199.0,36
3703542,MIN LAKE BRADY NO 1,5300584,SHOSHONE POWER PLANT,126.667,1.83,13.0,37,147.54,1408.0,53
5303569,PERRY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,50.0,1.83,1.41,53,15.77,209199.0,36
3703542,MIN LAKE BRADY NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.83,13.0,37,64.36,2140.0,36
5303569,PERRY POND NO 1,3603570,CON-HOOSIER UPPER BLUE LAKE,3.6660000000000004,1.83,1.41,53,64.36,2140.0,36
3704040,HOLE 13 POND C,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.84,0.226,37,64.36,2140.0,36
3703878,TRAER GULCH RESERVOIR,3603570,CON-HOOSIER UPPER BLUE LAKE,1.8330000000000002,1.84,0.5,37,64.36,2140.0,36
3704040,HOLE 13 POND C,5300584,SHOSHONE POWER PLANT,126.667,1.84,0.226,37,147.54,1408.0,53
3703878,TRAER GULCH RESERVOIR,3604512,DILLON RESERVOIR,10.0,1.84,0.5,37,44.67,407914.0,36
3703878,TRAER GULCH RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.84,0.5,37,15.77,209199.0,36
3704040,HOLE 13 POND C,3603543,GREEN MOUNTAIN RESERVOIR,25.0,1.84,0.226,37,15.77,209199.0,36
3704040,HOLE 13 POND C,3604512,DILLON RESERVOIR,10.0,1.84,0.226,37,44.67,407914.0,36
3703878,TRAER GULCH RESERVOIR,5300584,SHOSHONE POWER PLANT,126.667,1.84,0.5,37,147.54,1408.0,53
